subject_id,capture_id,split,expression,direction,model_version,observation_quantity,source_spectrum,left_roi,right_roi,left_hsi_path,right_hsi_path,left_hsi_sha256,right_hsi_sha256,left_rgb_path,right_rgb_path,left_rgb_sha256,right_rgb_sha256,left_mask_path,right_mask_path,left_mask_sha256,right_mask_sha256,left_mask_pixel_count,right_mask_pixel_count,frozen_transform,main_observation_gain,per_spectrum_gain_fitted,side_gain_applied,normalization_applied,aggregation_domain,aggregation_epsilon,input_quality_status,fit_band_index_zero_based,edge_band_index_zero_based,observed_reflectance_400nm,observed_reflectance_410nm,observed_reflectance_420nm,observed_reflectance_430nm,observed_reflectance_440nm,observed_reflectance_450nm,observed_reflectance_460nm,observed_reflectance_470nm,observed_reflectance_480nm,observed_reflectance_490nm,observed_reflectance_500nm,observed_reflectance_510nm,observed_reflectance_520nm,observed_reflectance_530nm,observed_reflectance_540nm,observed_reflectance_550nm,observed_reflectance_560nm,observed_reflectance_570nm,observed_reflectance_580nm,observed_reflectance_590nm,observed_reflectance_600nm,observed_reflectance_610nm,observed_reflectance_620nm,observed_reflectance_630nm,observed_reflectance_640nm,observed_reflectance_650nm,observed_reflectance_660nm,observed_reflectance_670nm,observed_reflectance_680nm,observed_reflectance_690nm,observed_reflectance_700nm
p013,p013_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p013_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p013_neutral_front.mat",c1ec3bc2b54fc76728c7bd4627d35037a7878086109e0f6e197170d8e40b871d,c1ec3bc2b54fc76728c7bd4627d35037a7878086109e0f6e197170d8e40b871d,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p013_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p013_neutral_front.jpg",1f637ff0098f633d8c29ab4f43019f5182a7b7312f8fba7c42fa92c6c71c51c8,1f637ff0098f633d8c29ab4f43019f5182a7b7312f8fba7c42fa92c6c71c51c8,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p013_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p013_neutral_front\right_cheek.npy,04e6e5066b5f5929d301a4ab4ae2ca9b6327783e1e5174c47df31a8762a889ae,3831ff964c2e361552176802645ed5c8c897ae66eec802b01e8bac7b0de2c664,15065,14556,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.44194173613424975,0.37024192105882076,0.27820405459188097,0.2475598775178839,0.21727045627124772,0.23104329804185753,0.25044583969603323,0.24326390153198366,0.24502612031403387,0.24362294382328628,0.24920851566348515,0.25330748803969255,0.2517923281033513,0.23841657965575463,0.23565740877608055,0.2428212917585024,0.2491052327046634,0.2511594907030879,0.25898424177877666,0.2618378627753317,0.3147233782022311,0.38045908802727485,0.38906876178034927,0.4269535218843781,0.42977104870870475,0.4620573983732653,0.44372693309263056,0.4831241122695507,0.4419485892347198,0.5068459564936212,0.4883465808996659
p014,p014_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p014_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p014_neutral_front.mat",d1b74e401501f0f84f87ebd46666d4e25277c3d55685ba8f93bf809083b9ec2a,d1b74e401501f0f84f87ebd46666d4e25277c3d55685ba8f93bf809083b9ec2a,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p014_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p014_neutral_front.jpg",288fc498b8c1e7721467f5590fb62d0c203038f631eadb93127cf68509713754,288fc498b8c1e7721467f5590fb62d0c203038f631eadb93127cf68509713754,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p014_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p014_neutral_front\right_cheek.npy,0c20309d9ac7ae240228fec54a79fea95ef7d0d3c454ff742009446ec4ee48f5,d69e618108a369537bafbc18cfd876707ea63781ba074b79628ce803f6e0e42e,12424,12555,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4060291783227801,0.3182999014829462,0.23439092606842984,0.20834749010890805,0.17415083980945884,0.17326047458806604,0.18072880108815287,0.1685280294768304,0.16468593419217506,0.1607025655738682,0.15965371334875797,0.1594074232432823,0.1559699926209646,0.14898343433128441,0.151988443139223,0.1708679334393476,0.16210036755463766,0.16682854343718237,0.1809527309096838,0.18061538162866964,0.20318568006437654,0.2397746327193646,0.24842043224329957,0.27123252696158223,0.27378558005897224,0.3024241530859306,0.29622812358531425,0.32722068680671856,0.30523732252403285,0.3589103583134176,0.3518153813813013
p015,p015_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p015_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p015_neutral_front.mat",3d2d4aaae5706851fb2c770a183e80128bbc8d9cbd79b2230dd00124003b6d29,3d2d4aaae5706851fb2c770a183e80128bbc8d9cbd79b2230dd00124003b6d29,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p015_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p015_neutral_front.jpg",4a3fe62bce070448826aae81efe7f230c98efe8201931fcece267dadcd553a5e,4a3fe62bce070448826aae81efe7f230c98efe8201931fcece267dadcd553a5e,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p015_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p015_neutral_front\right_cheek.npy,8cc83367a672ee388207224587d22960b3d7561e1d88c23df0de45af4101aac8,e46cc6f0e9351934bff9fc34622c43f2715cbcfca0e3074b3d7eb5f8eebddc0a,14409,13567,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4463392726107683,0.36973165587937706,0.27783879144820395,0.2496198998341961,0.22577344690450504,0.2392652752670442,0.2647342688424609,0.25840887052440303,0.26167323330385445,0.2644873187610491,0.27109240509968074,0.2726263930762368,0.26748722286863486,0.2488257824359199,0.24771545661561237,0.26236453691710904,0.2583923034542258,0.26203143564963555,0.27326007632745597,0.27785552318194173,0.32880920627874427,0.398743969446731,0.411899219038257,0.4495000237907454,0.4503061001662308,0.4857820925178537,0.46508803177462693,0.5024208001344359,0.46378175052787257,0.5267113130183468,0.5091173756169997
p017,p017_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p017_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p017_neutral_front.mat",19c48f4bdf130300dad4efe1eee811c398b152a6619d565d61eddff449eec3c1,19c48f4bdf130300dad4efe1eee811c398b152a6619d565d61eddff449eec3c1,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p017_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p017_neutral_front.jpg",3237107d8fb43494646f4d471666a6fa03f2537f3c61d8a9f2c96ba835f1700c,3237107d8fb43494646f4d471666a6fa03f2537f3c61d8a9f2c96ba835f1700c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p017_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p017_neutral_front\right_cheek.npy,9aec6f10e363000e78a60b3043b3a36991ac6ffc433e5a07080cb906ce006d81,dafd800308630d6036088810e9af073d8bb1bb2382179b50aff5ecdcd304f616,9441,9918,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4417613150943587,0.37482075823093963,0.28240674803705323,0.2524807979038933,0.23005109145556255,0.24328314817875815,0.268818736971341,0.26461305773101795,0.2680132786477615,0.27168661287941354,0.28031114999655005,0.28581480963384964,0.2857410504029132,0.27691549008449906,0.28338091132819226,0.3067258671622652,0.30046681933193764,0.3077357706674845,0.3261999691744286,0.3287769584403371,0.386147515575198,0.469215278620065,0.4831016810572605,0.5304502421735274,0.5329328330970532,0.578659800428751,0.5507304541086151,0.6081631746644328,0.5522857331224216,0.6432683058286921,0.6147803915409886
p018,p018_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p018_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p018_neutral_front.mat",cc44d10f2cc49ae4ccabdafb8a3587321e45be7e3967304bd5e6e4728a53d9b5,cc44d10f2cc49ae4ccabdafb8a3587321e45be7e3967304bd5e6e4728a53d9b5,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p018_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p018_neutral_front.jpg",722f239acf598d086b17ff0a51cfbe098b3452cb52caa46e9aa987ee7d62638d,722f239acf598d086b17ff0a51cfbe098b3452cb52caa46e9aa987ee7d62638d,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p018_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p018_neutral_front\right_cheek.npy,4ebe6776a3258d91697d688060d4984ca6209ffc25a18127198b576498588a86,147880e59ecb11161b0e2ebc287501320fcf70fd1d4c629af2ad2ddb36659be5,13403,13527,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.40138869457867726,0.3137012911992845,0.23112493656529706,0.20548133076763647,0.1711380620691578,0.17275287113566498,0.1810675575658158,0.16928030509196315,0.16708477471593172,0.1634758168696733,0.16386287274745215,0.16482048069432673,0.16327255511625713,0.15528228642474795,0.1582591984371266,0.17238561804540864,0.16969649684040344,0.17376209987511132,0.18509218435421707,0.18608956475759325,0.21362009196642312,0.2543107141874129,0.2636918124337848,0.29043002475554763,0.29517357717798376,0.32505606243548835,0.3181093446973694,0.3496315348650179,0.3294638568756396,0.38268773097371167,0.37704648921728895
p019,p019_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p019_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p019_neutral_front.mat",0a6474005f6a16327005377102be13507361dbf46e157bc3b48ac4427b033461,0a6474005f6a16327005377102be13507361dbf46e157bc3b48ac4427b033461,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p019_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p019_neutral_front.jpg",54c54f6f7703c37e8b57d40fe69e21ffce591eacfee489cffcc44107b83436ca,54c54f6f7703c37e8b57d40fe69e21ffce591eacfee489cffcc44107b83436ca,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p019_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p019_neutral_front\right_cheek.npy,a50d7a9e055d52a05b3783bcdf4faa1705c3ed07127270480780051305c3eaee,0af17efbe5c4d37d9fd14d2f55322fdb0fced82a8630cdcda694c55a574c20ac,11101,12313,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4149624968448557,0.34120513096767496,0.25443240121759636,0.2251301887875126,0.19278903625352023,0.20102074093655334,0.21502016743663582,0.20582198101412885,0.20427121369057316,0.20031001515661717,0.2051218645439413,0.20695334828438877,0.2048658247798955,0.1935992013569837,0.1939420830270011,0.20107223934792692,0.2057802221067083,0.20937010850199328,0.21761544402720526,0.22063135168779588,0.26826343600390595,0.32901915504796525,0.339307152607801,0.3755613744455945,0.3793657856680074,0.41170147665504064,0.3955225204354555,0.43323046990086084,0.3999863080325533,0.46224956964894515,0.44895980665585694
p020,p020_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p020_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p020_neutral_front.mat",2e45251349966ba62d9490dae90e65c20cb8cc6a1bbf3c9f1d69f14eb1cce9e4,2e45251349966ba62d9490dae90e65c20cb8cc6a1bbf3c9f1d69f14eb1cce9e4,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p020_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p020_neutral_front.jpg",b78fa140e4217de1ab803be5fb598744ec33626813ce7603b8138c4f1aa79e73,b78fa140e4217de1ab803be5fb598744ec33626813ce7603b8138c4f1aa79e73,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p020_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p020_neutral_front\right_cheek.npy,9aa2910a8203903e7ff314df7b9a2e3ad324e02fa8a5fd7af16ebb8878bcdf1d,606c7884c26cc76e0c4d8abf53704b94e1a52a9d1fe4b8ae1fcfddff37b8d1ac,12367,12045,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4700900175343875,0.44384842608469716,0.396067248475037,0.41342604281198414,0.3682606150010723,0.34864138154035845,0.3513261173556976,0.3295799307149766,0.30556388886591307,0.29956412610314764,0.3036185298342278,0.3040870795150601,0.30340340195699883,0.2745339581254945,0.2582988828253536,0.2644434208912456,0.25778602084341434,0.29180383836609874,0.26971468852051517,0.26178114122711205,0.3162788657106957,0.34898311089244455,0.367364171571989,0.3897556961615084,0.4009885342278792,0.4154251521602753,0.4202171631261648,0.4651820181953742,0.40957472065733014,0.4716971939991411,0.4395400846648294
p021,p021_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p021_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p021_neutral_front.mat",e0a7a8f379b250d3523925f84951a21c7630794453a3e0951508253311f563ff,e0a7a8f379b250d3523925f84951a21c7630794453a3e0951508253311f563ff,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p021_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p021_neutral_front.jpg",b505547376424789801ad71b61912a46e2ee64ed3ae965282a72e3a275280a83,b505547376424789801ad71b61912a46e2ee64ed3ae965282a72e3a275280a83,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p021_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p021_neutral_front\right_cheek.npy,73b96fe7ce072a2a17008901f1897e710e5595da7621ef020975f313f7c57361,e3903ace97df05f8bb43ed803c9275636c03d629999b2557cd93325030a89d49,11952,13057,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.46268656849861145,0.43400962728062775,0.38684956965044054,0.40611345109087427,0.3674075109199946,0.34463598350726676,0.3496673512180155,0.3295987377657086,0.3092666716745894,0.30793380249530894,0.3187347955996181,0.3247897563568596,0.329289850431958,0.300387436311657,0.2839827536666989,0.2929594330061088,0.28159789632009224,0.31375405309954857,0.2844517087955295,0.2762971149910964,0.34075732313462787,0.3829081636084803,0.40706614155657533,0.43516589779711207,0.4506458086450614,0.46903102638057564,0.47196025900471844,0.5265119825079448,0.462683795241102,0.5342400783082002,0.49307212422049507
p022,p022_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p022_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p022_neutral_front.mat",918b5279fc0f3f2282e88b2841a26b92e9ff8af4e4758ddbcdb85607ae8f3e77,918b5279fc0f3f2282e88b2841a26b92e9ff8af4e4758ddbcdb85607ae8f3e77,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p022_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p022_neutral_front.jpg",b1525c1fc43ba0dbe507d4981b101da2c7cfa75827e01feb5ab59126b57d4152,b1525c1fc43ba0dbe507d4981b101da2c7cfa75827e01feb5ab59126b57d4152,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p022_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p022_neutral_front\right_cheek.npy,57d510510102eba3bffe2f4e9dff912996ef557d535a5f1952919087e5ee86a0,4add4ef03f736f0baa3b348846ccc102f640ad5d7363a86e47810b574c491514,11147,11534,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.46268656849861145,0.43834409456787965,0.38688751231400825,0.405670156341386,0.3680623552939813,0.34849245126713385,0.3563754430757665,0.33343872743379177,0.31561896313937404,0.3146488447972388,0.32397779667780296,0.32233006076952586,0.3253887012957783,0.29081616796295245,0.27544874845906475,0.28606530035201044,0.26704753208068,0.2951186357618252,0.27308351289097405,0.2636618463263816,0.3152873369844134,0.35349482738335264,0.37629287002716955,0.39945003721924205,0.4131757681987605,0.42797783154233243,0.4318820068468263,0.4788546853995632,0.4260940866392183,0.4832008056457504,0.450198995370449
p023,p023_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p023_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p023_neutral_front.mat",6382e02b19a61af66c96708741251a964a13550af39b94655b3083067dcaf334,6382e02b19a61af66c96708741251a964a13550af39b94655b3083067dcaf334,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p023_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p023_neutral_front.jpg",8f93814737a7105981321df33690b706c0f3d5be57c5fff7320f512bbbdeabcb,8f93814737a7105981321df33690b706c0f3d5be57c5fff7320f512bbbdeabcb,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p023_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p023_neutral_front\right_cheek.npy,b83795c2f01d4642e101be5d46c4fb0ec91233a600fe67b954af268394d37eef,d31a56fc5eac543c9e18812ebd132de0bc2c4755cc9a8cd05c09a1fea43e5629,8685,8816,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3805943725724534,0.30022105838470653,0.22322175072548878,0.19756008662325322,0.1823995129635721,0.18549359597750267,0.2199957551282211,0.2087132271422857,0.2009604973744967,0.21319002053783864,0.22699689560632483,0.22970875000988092,0.22490477129352004,0.2141318692205562,0.19845151359215732,0.2089294847970886,0.21605515291822666,0.2165482489216094,0.20769722520096948,0.22025134516689607,0.2718220591734383,0.3140951996979433,0.33099158046868016,0.36044625377437894,0.37765699938130354,0.39048392779143937,0.3983363732331795,0.4389805005685517,0.3849720040607764,0.458717155778927,0.41606833982072144
p024,p024_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p024_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p024_neutral_front.mat",5e2dde34a3fb813b7c60a1ae8ccc3fe51f1f729744802aa7b41045a8eea53e0f,5e2dde34a3fb813b7c60a1ae8ccc3fe51f1f729744802aa7b41045a8eea53e0f,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p024_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p024_neutral_front.jpg",f4aa8e94f90f7c133d9f617ff60c10e1ae2cea433afa32c199febc1e13e54af3,f4aa8e94f90f7c133d9f617ff60c10e1ae2cea433afa32c199febc1e13e54af3,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p024_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p024_neutral_front\right_cheek.npy,543824a8116f67a45957059bdac3cdf6926a1aae3c299c0ab561b18cffc39e18,91a5a9f53d0be980c4873dd4369be00a4546cce054a646ea151f516762846163,11455,11417,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3728984581605932,0.29471343291137975,0.21883406835322225,0.1927153628926172,0.1786456242617134,0.1766320516248614,0.20629993471723457,0.1938075350917798,0.184634962135552,0.19543194020075844,0.20813598811910888,0.21136004443530604,0.20860169027316486,0.20170380152492573,0.1885443601307861,0.2043629264145618,0.20672577979456094,0.20742372339694065,0.19616854261243266,0.21281803606932695,0.27185179699166806,0.3181626301118832,0.3403587795204733,0.3728487577032637,0.39174303604228483,0.4060468861252195,0.4141103379054268,0.45933255816867813,0.4016532431947505,0.48270849451150355,0.43823067795748594
p025,p025_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p025_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p025_neutral_front.mat",4eb19c71225951eff5276fafea6b53f34ad5109eba1a2f44b3073b44fcb1efc6,4eb19c71225951eff5276fafea6b53f34ad5109eba1a2f44b3073b44fcb1efc6,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p025_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p025_neutral_front.jpg",c155e7ff897daa38417505a0d4812582e607912577996f38e92aecba5350737f,c155e7ff897daa38417505a0d4812582e607912577996f38e92aecba5350737f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p025_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p025_neutral_front\right_cheek.npy,9add75a8471eecf0f703e74c50710096bd51d41d89fd16d7e9c5a5c98b801819,da4b68161c68be8e98207ae994f1e904c583a011330205c8edad2f40832364f9,11177,11187,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3920059235749963,0.31920710063833835,0.2371087714153333,0.21020882954470815,0.2054079445818157,0.19898854965078128,0.23052352638172388,0.21791060364567122,0.2099731690140093,0.2286528689082891,0.24287734041525208,0.2478364906852441,0.24947808459681875,0.24496685931720832,0.2346569177673581,0.27489316072991604,0.259426672436701,0.25836649167655423,0.2518897994663943,0.269270183319774,0.32287709179606283,0.37282752901278726,0.4034141200787996,0.4322387065641253,0.4489529090905,0.47066413472884855,0.4760079035503667,0.5274290760479464,0.4606194943335852,0.5488348197603476,0.49410083561564794
