row_index,sample_id,split,split_index,base_latent_id,acquisition_variant_id,m_base,h_base,m_seed,h_seed,s_seed,p_seed,mask_seed,acquisition_seed,camera_light_seed,camera_name,light_name,camera_light_pair,exposure,valid_mask_type,expected_valid_fraction,so0_version,so0_config_hash,spectral_asset_hash,generator_config_hash,actual_valid_fraction,low_clip_fraction,high_clip_fraction,total_clip_fraction,per_channel_clip_fraction,retry_count,generation_status,rgb_min,rgb_max,rgb_mean,rgb_std,m_mean,m_std,h_mean,h_std,s_mean,s_std,p_mean,p_std,p_nonzero_fraction,p_blob_count
10,train_000010,train,10,5,0,0.38811469078063965,0.18612055480480194,2964869234324524019,376470807879175977,3258936314814063204,7639623588085660484,17926620570729186927,1256082222140991042,13390336434320685888,Canon 50D,D65,Canon 50D / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
11,train_000011,train,11,5,1,0.38811469078063965,0.18612055480480194,2964869234324524019,376470807879175977,11674441615733113622,11306055987397548087,17926620570729186927,2037153364688125939,45858761083125795,Canon 300D,D65,Canon 300D / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
12,train_000012,train,12,6,0,0.0740920826792717,0.9406832456588745,6082257432776969852,11840226791948932045,10404848701035865942,3777475815782247777,11992989165307940150,6803274006180383697,9921838752032937855,Pentax K-5,D65,Pentax K-5 / D65,1.0,holes,0.8896942138671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
13,train_000013,train,13,6,1,0.0740920826792717,0.9406832456588745,6082257432776969852,11840226791948932045,3159285624532064552,9246067152865106742,11992989165307940150,3661408890473308617,8694572435796376642,Canon 20D,FL2,Canon 20D / FL2,1.0,holes,0.8896942138671875,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
14,train_000014,train,14,7,0,0.9267077445983887,0.4754968285560608,3924251537878556761,6561916178325505313,17089191246879815483,16868455631128871410,3981545576617752968,13056843356702537751,3990039453170456755,Nokia N900,FL2,Nokia N900 / FL2,1.0,boundary,0.65765380859375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
15,train_000015,train,15,7,1,0.9267077445983887,0.4754968285560608,3924251537878556761,6561916178325505313,15485519740614622286,12945253132038375394,3981545576617752968,16316721250082946620,8245994194456378100,Canon 300D,A,Canon 300D / A,1.0,boundary,0.65765380859375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
16,train_000016,train,16,8,0,0.8884226679801941,0.603086531162262,17072274067870794022,15313436544329040891,17739951378454500582,367817832295159095,7174014361765497219,18432522127515986162,16870141146297734863,Point Grey Grasshopper2 14S5C,D65,Point Grey Grasshopper2 14S5C / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
17,train_000017,train,17,8,1,0.8884226679801941,0.603086531162262,17072274067870794022,15313436544329040891,14990456338999026178,17568479715039154410,7174014361765497219,16486731293254493029,16113252238573175177,Pentax Q,D65,Pentax Q / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
18,train_000018,train,18,9,0,0.11319449543952942,0.13806448876857758,8414462188008002917,14246931600414488394,6992680907163559868,10918325725559722996,15135527726364340787,5558049724289666855,10402388606507050589,Nikon D5100,D65,Nikon D5100 / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
19,train_000019,train,19,9,1,0.11319449543952942,0.13806448876857758,8414462188008002917,14246931600414488394,15172480870906364292,3347900150306172687,15135527726364340787,7955481193130184880,11423771680925129732,Nikon D40,FL2,Nikon D40 / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
20,train_000020,train,20,10,0,0.4685684144496918,0.7351454496383667,722327903830178985,3127627816484221673,5558853611977127042,11676735773032285899,8423460020665891883,10498681492338512076,3385127535690040220,Pentax Q,A,Pentax Q / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
21,train_000021,train,21,10,1,0.4685684144496918,0.7351454496383667,722327903830178985,3127627816484221673,15848590896207480544,7797252983209876846,8423460020665891883,6802954284956002507,13679941157706345874,Nikon D50,FL2,Nikon D50 / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
22,train_000022,train,22,11,0,0.5300273299217224,0.2986881136894226,235195014007053179,9036211335251018969,6082592296235852828,13648822244252042225,8939969855625676012,13565939320422305045,1028270645520280612,Nikon D3X,A,Nikon D3X / A,1.0,mixed,0.59759521484375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
23,train_000023,train,23,11,1,0.5300273299217224,0.2986881136894226,235195014007053179,9036211335251018969,13235189672172199405,17837603286982698960,8939969855625676012,16059049848557302608,18442942084638068378,Nikon D5100,FL2,Nikon D5100 / FL2,1.0,mixed,0.59759521484375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
24,train_000024,train,24,12,0,0.6257486939430237,0.8765885829925537,14234086166830548116,3424305019947123160,6203496558341077510,13121860564247288160,7491083127628443054,6222000709720280826,2411918250022144644,Canon 1DMarkIII,D65,Canon 1DMarkIII / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
25,train_000025,train,25,12,1,0.6257486939430237,0.8765885829925537,14234086166830548116,3424305019947123160,1619277981920581819,9987033362026158579,7491083127628443054,10885127141862518118,13189323847903869649,Hasselblad H2,D65,Hasselblad H2 / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
26,train_000026,train,26,13,0,0.3743301331996918,0.4411196708679199,16274318314799222056,2233034982717167169,1081574838604377561,7119190435985590988,15748088692859573616,417307699484213594,15441323152382934949,Nikon D50,D65,Nikon D50 / D65,1.0,holes,0.9706878662109375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
27,train_000027,train,27,13,1,0.3743301331996918,0.4411196708679199,16274318314799222056,2233034982717167169,12247683768928582878,17775007712835925385,15748088692859573616,7039831594404089526,3510214321775725441,Nikon D40,D65,Nikon D40 / D65,1.0,holes,0.9706878662109375,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
28,train_000028,train,28,14,0,0.25642746686935425,0.685203492641449,9185359490762620660,15726767915073317492,16254339205651700993,10593855566112858764,11033027723277451657,1517880718624457281,8512663751163530693,Canon 5DMarkII,A,Canon 5DMarkII / A,1.0,boundary,0.7927398681640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
29,train_000029,train,29,14,1,0.25642746686935425,0.685203492641449,9185359490762620660,15726767915073317492,5133840148262699643,2147249882871722191,11033027723277451657,2049066975639091992,12176214988317764753,Point Grey Grasshopper2 14S5C,FL2,Point Grey Grasshopper2 14S5C / FL2,1.0,boundary,0.7927398681640625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
30,train_000030,train,30,15,0,0.7432670593261719,0.22204875946044922,900041540959134247,15902915063763286797,16258429840867589609,10635725061449649513,10380337825890848574,2702479986498893049,5837663014128737629,Nikon D200,A,Nikon D200 / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
31,train_000031,train,31,15,1,0.7432670593261719,0.22204875946044922,900041540959134247,15902915063763286797,3186368268059997392,2489274109945745484,10380337825890848574,11467856162656873529,6979953852587750290,Phase One,A,Phase One / A,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
32,train_000032,train,32,16,0,0.7696216106414795,0.7180297374725342,7222119330264655844,8250035684667361547,4671021240024898021,8917390235671302774,14765312420599126548,2826421818310344700,5721725920987204275,Nikon D300s,D65,Nikon D300s / D65,1.0,mixed,0.691650390625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
33,train_000033,train,33,16,1,0.7696216106414795,0.7180297374725342,7222119330264655844,8250035684667361547,1461019219160389782,9607988948260486720,14765312420599126548,8022925339206768403,8196355418345643311,Canon 1DMarkIII,FL2,Canon 1DMarkIII / FL2,1.0,mixed,0.691650390625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
34,train_000034,train,34,17,0,0.2300180196762085,0.2551472783088684,4537779706429388016,13487940452275342112,266648995815082359,10488405264757793846,17770706968048492943,11931466767104699280,5449314562090976683,Pentax K-5,A,Pentax K-5 / A,1.0,mixed,0.7168121337890625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
35,train_000035,train,35,17,1,0.2300180196762085,0.2551472783088684,4537779706429388016,13487940452275342112,2676319803814525848,13381975684197955615,17770706968048492943,4055409363830790400,15868231551446239444,Nikon D5100,A,Nikon D5100 / A,1.0,mixed,0.7168121337890625,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
36,train_000036,train,36,18,0,0.3514934778213501,0.8434903025627136,17123413915368188354,10548219122910584511,16571194902251305927,8654798882122551161,1668455448144116106,477008009505775172,15406608153157874935,Canon 5DMarkII,FL2,Canon 5DMarkII / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
37,train_000037,train,37,18,1,0.3514934778213501,0.8434903025627136,17123413915368188354,10548219122910584511,6612375383305268569,4180316572483461452,1668455448144116106,2386899233181590440,13769957979818022519,Canon 50D,FL2,Canon 50D / FL2,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
38,train_000038,train,38,19,0,0.6486402750015259,0.4082931876182556,13427679496274505354,14668585667266703412,2849370928573458362,13412060696013341217,1332419512652006128,7974851669724894899,14289126837099255030,Phase One,D65,Phase One / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
39,train_000039,train,39,19,1,0.6486402750015259,0.4082931876182556,13427679496274505354,14668585667266703412,18216807083139098509,12790609522033138922,1332419512652006128,70023671338331909,16589512611661353746,Nikon D3X,D65,Nikon D3X / D65,1.0,full,1.0,SO0_Forward_Model_v1.1,32b7304a4ed2132bb578a51a4b8647c36934ae3c347e77137dfc42aaca4d5fea,5d1af74296d5aa668e570ac0a07b1cf06b4fff0d15c460498a4f70fbde5cb35f,78256a4f18072257d407c46f311c5903a66e0242ee945ff62e1d1a18afcc5cdf,nan,nan,nan,nan,,0,PENDING,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1
