subject_id,capture_id,roi,solver_status,selected_start_index,profile_updated_main_solution,f_mel,f_blood,s,logrmse,rmse,sam_deg,reflectance_hat_400nm,residual_400nm,reflectance_hat_410nm,residual_410nm,reflectance_hat_420nm,residual_420nm,reflectance_hat_430nm,residual_430nm,reflectance_hat_440nm,residual_440nm,reflectance_hat_450nm,residual_450nm,reflectance_hat_460nm,residual_460nm,reflectance_hat_470nm,residual_470nm,reflectance_hat_480nm,residual_480nm,reflectance_hat_490nm,residual_490nm,reflectance_hat_500nm,residual_500nm,reflectance_hat_510nm,residual_510nm,reflectance_hat_520nm,residual_520nm,reflectance_hat_530nm,residual_530nm,reflectance_hat_540nm,residual_540nm,reflectance_hat_550nm,residual_550nm,reflectance_hat_560nm,residual_560nm,reflectance_hat_570nm,residual_570nm,reflectance_hat_580nm,residual_580nm,reflectance_hat_590nm,residual_590nm,reflectance_hat_600nm,residual_600nm,reflectance_hat_610nm,residual_610nm,reflectance_hat_620nm,residual_620nm,reflectance_hat_630nm,residual_630nm,reflectance_hat_640nm,residual_640nm,reflectance_hat_650nm,residual_650nm,reflectance_hat_660nm,residual_660nm,reflectance_hat_670nm,residual_670nm,reflectance_hat_680nm,residual_680nm,reflectance_hat_690nm,residual_690nm,reflectance_hat_700nm,residual_700nm,single_spectrum_gate
p008,p008_neutral_front,left_cheek,CONVERGED,23,False,0.030387735366900436,0.09999999999999999,7.576595342810391e-21,0.2346857957523977,0.08060421957742503,12.760951616731667,0.26909441423109254,-0.1770594351322345,0.2602763422755622,-0.13780517723081476,0.25125736661032366,-0.12240279548093153,0.24248208436763286,-0.14828640984540165,0.239349641745833,-0.11717554173662775,0.265468683943927,-0.05400707947434091,0.32677409056220685,0.019066932630106836,0.3467373846060962,0.04209871148672556,0.3540820637873748,0.06530813614274794,0.3468831617938045,0.0655152546180412,0.3321899235452711,0.06560513948129121,0.3162595906082062,0.037590517767250864,0.2994349938205316,0.014572531906614339,0.28116821571908734,0.03933983484641179,0.2649092192354069,0.028675723906716466,0.25124178302870204,-0.030966808670898183,0.2459546730704901,0.004578927855708098,0.25335186556437667,-0.009201030950158284,0.26350986368337553,0.01498442132513228,0.2811504189099284,0.03233671435560581,0.3385883510418899,0.06004778796642318,0.38015771983713964,0.08154500730756442,0.4161595211577794,0.07743277309371771,0.43850143243266543,0.08565790001536938,0.4543977603471177,0.09803619985154627,0.4680739658435838,0.08391474706150298,0.48202498427931595,0.07942939083016676,0.49519481533094223,0.06319718321993606,0.5087346190627633,0.10784993018314903,0.5230333562037572,0.07934895791383423,0.5346209814564997,0.0874665188079018,False
p008,p008_neutral_front,right_cheek,CONVERGED,22,False,0.04103904300829183,0.09999999999999999,1.0415075448528935e-21,0.30685925730854774,0.10149707151342391,17.62077613381243,0.23486122598932277,-0.21129262337400426,0.22912709061098122,-0.16301138403922869,0.22299887436045146,-0.13309639309929872,0.21682116147543706,-0.15437332200575316,0.21472647110999432,-0.12788360647769892,0.2352138516158181,-0.06768833092927873,0.2839103779195187,-0.014315133877253805,0.3014038631550354,0.0097352849130109,0.30922837062588804,0.02189165937808446,0.30529529535945904,0.035335599795219885,0.2949064956758257,0.047584617969271714,0.28308972235097546,0.02570699028938922,0.27013765976515847,0.015241770683719458,0.2555910284837728,0.034867846804568225,0.24244634028816922,0.028093597992623426,0.23129755705691285,-0.014101217141436806,0.22734550264616216,0.01607810038483448,0.234604354225598,-0.004754059506081321,0.24440854179166802,0.021792315170497817,0.26104800044390936,0.03919073125126965,0.3138903924531339,0.06514834196049624,0.35278174897430536,0.09456578513382075,0.38690030627165034,0.10934639559084208,0.4087200765246626,0.12010542367521615,0.424708991661699,0.13558513193089156,0.43869393947478175,0.1340348221646157,0.45296300378151944,0.1298382944150943,0.4665287977912056,0.11045523703754845,0.48045691002499236,0.177118400420733,0.4951123424489661,0.12665084939189725,0.5072301271276874,0.153571600755814,False
p009,p009_neutral_front,left_cheek,CONVERGED,1,False,0.06302485166226676,0.09999999999999999,5.4360068404320113e-17,0.18574359470462443,0.046247793867105993,9.427193022362447,0.18423227097972134,-0.19076772902027866,0.18186165232104629,-0.11836573434307268,0.1790998010608822,-0.049536858620914836,0.1761138744298571,-0.029316990956319622,0.17525964965777258,-0.0029274612276876666,0.18772597142650627,0.0011886617351035689,0.21817286604419087,0.016443284522771134,0.23119409656347634,0.03909828111564784,0.2387238479595652,0.047214212945571876,0.23874469760218409,0.044501193600998246,0.23415275819391126,0.03187085871243425,0.22812297562233214,0.023397632963627346,0.22082546931497452,0.018244585497854376,0.2119041343430561,0.026082510618491872,0.20357097036291116,0.01894947629452326,0.19637700340208453,-0.000569558063367892,0.19446772310885996,0.00037337193725994755,0.20127962160539875,0.008035976473810769,0.21025986060015234,0.00355527638695341,0.22493085466568435,0.014296135814260869,0.26941862846953635,0.021221074444464083,0.303261325430502,-0.0009184217287937502,0.3337001422339061,0.011406118672423249,0.35426457500133096,0.0015245839482179169,0.37011749719485587,0.01403566589724059,0.38437846041217894,-0.011625260663706616,0.3989612671085381,0.01614386129053913,0.41300465879130044,0.008174130480205544,0.4274162011023517,0.033959889072390226,0.44251469383380904,0.012409165141216039,0.45541841646907466,0.028318145584281584,False
p009,p009_neutral_front,right_cheek,CONVERGED,9,False,0.10291203449310438,0.09999999999999999,7.806664277379185e-21,0.3402796076364384,0.07844153216421111,21.103401475287384,0.13093192536515907,-0.27085377614813133,0.13043382008996748,-0.18263140713710338,0.1297874134641458,-0.09303321077932225,0.1290128972305377,-0.06691340246523278,0.12894229591761652,-0.03048670568774403,0.13407565897011814,-0.02603552007281046,0.14725276920630553,-0.022024386732154067,0.15450612137230826,-0.0028017543326219474,0.15996934360921797,0.0019089109578784569,0.1622301209346844,0.010727358883575261,0.16216552657115277,0.01560091938773131,0.16111532016106864,0.016302954911788986,0.1590821070368272,0.018578196927141105,0.15579096337608825,0.02412330664602927,0.1524746462889962,0.02102869811168062,0.14952882802886586,0.012124252041568806,0.14966092110336893,0.013372791549649654,0.15539051011445043,0.01427708730341909,0.16277193192826678,0.01729210157518457,0.17427662113167677,0.028951847424688065,0.20683409368018807,0.033576442523712224,0.2330052861132308,0.02761832701492528,0.25752117944583774,0.0524934652981196,0.27548548478784973,0.053203180719136545,0.29032879828519437,0.06948808618010754,0.3042060838426387,0.0673210551324196,0.3185028634813479,0.08958234183937691,0.33254446556575723,0.07592948120653298,0.34700789010463196,0.11981420101593498,0.3621404277411664,0.08550359176137978,0.37563916813645976,0.11330854669905649,False
p010,p010_neutral_front,left_cheek,CONVERGED,18,False,0.03128309604133775,0.09999999999999999,0.8666623295404517,0.14170849283509343,0.04818301058991971,6.473976217131693,0.26386663363730384,-0.15577623202050256,0.2530612263805695,-0.10054021906927046,0.24708216258429966,-0.023964379046922113,0.24824420260135843,0.0024320773240331106,0.257361831729237,0.029928465024478434,0.2772721167116736,0.03749632797716851,0.2955116227164368,0.027950392747403907,0.3086464749105122,0.04545041885361378,0.31928663599010787,0.05545875213088647,0.32416827854386565,0.04760811653203245,0.32863083647621527,0.0369510999878816,0.3279315118472371,0.03359352542791527,0.31265818085407443,0.020756302534013116,0.27752452490836677,0.0114893545657907,0.25537787208346774,-0.005400843357794227,0.26177722924268787,-0.0290624729321336,0.27379299235493954,-0.003185240739329409,0.25249752787470015,-0.021485678608835324,0.2420707003445132,-0.04687150495051626,0.3296871346879168,0.024783878198534726,0.44576608268701384,0.06910002820768418,0.4987507253318315,0.01728008871242559,0.5320891994827457,0.009474782039480933,0.5562428117671417,-0.017747949025498033,0.5729661875359113,-0.005601143799111696,0.5846961715232474,-0.057629583783254,0.5950535939772874,-0.017239191828049893,0.6035045949635841,-0.04940651380244987,0.6110964459673512,-0.012638273514764209,0.6173477929935302,-0.06936901228187942,0.621083347858767,-0.05262938220277147,False
p010,p010_neutral_front,right_cheek,CONVERGED,4,False,0.06001884381562986,0.09999999999999999,3.197641338133871e-20,0.23118665214950976,0.06436803357899291,12.909494524150048,0.18993824169507653,-0.25649032547602024,0.18726450380071044,-0.1667600557872592,0.18418448996292128,-0.07301237787558065,0.18088525835660182,-0.044663649311610626,0.1799123732980392,-0.01118275372493674,0.19325041997728468,-0.004768026359561278,0.22570375171300222,0.014009905972205361,0.23928119053415528,0.033528302135392346,0.2469162074375565,0.03723361871735775,0.24656121592585933,0.04270601331990875,0.24136706289851084,0.040051475396743474,0.23471682498214896,0.03410044046524341,0.22679707747094402,0.031945507073483315,0.21724173344163605,0.03398756910756279,0.2083585937090635,0.029269640858571533,0.20070785559501375,0.010631519057867689,0.19856727369501243,0.009014098737317788,0.20544989732646335,0.010034792587095387,0.21454775193437423,0.018459459581391918,0.22947922179246744,0.026232909768776957,0.27502615306228917,0.016997038428759326,0.30952253721897893,-0.005322518494327078,0.3404473912600053,0.020681637601674574,0.3611944323612134,0.011624071699526284,0.3770880759673336,0.028426464679012442,0.39133622228555737,0.02062734303004049,0.40589996735798844,0.052118532294634534,0.4199019208177301,0.019922837521618664,0.4342698500554246,0.08321383866494159,0.44932859695129346,0.020221846538366117,0.4621470072076233,0.05618495723397082,False
p011,p011_neutral_front,left_cheek,CONVERGED,12,False,0.018949137628689584,0.058979497137705596,0.7891973160818916,0.13031016469505552,0.05183937373837475,6.114259250821403,0.32561647577286407,-0.12974065856932954,0.30594777985662713,-0.10668641311680094,0.29637773046100935,-0.027013142920858657,0.2993565365181139,0.004186689621756834,0.31371878906775696,0.018680351378123183,0.3511040563550687,0.04438680573318199,0.3829482023718323,0.03889561121507895,0.40091115818985157,0.06259531070396418,0.4139672041229233,0.07594581801818101,0.4185993191625618,0.06108123794582648,0.421680051274953,0.05028017392253625,0.41843150251412087,0.049043648434785925,0.3989803531665873,0.030159811693076466,0.3559498487492372,0.012736544095848013,0.32703163968971005,-0.019340001979931354,0.3336173190311037,-0.06332926034912345,0.3468969637766332,-0.017382318052905854,0.32348732355883714,-0.037649551090836564,0.312022123092002,-0.07712021216422221,0.41159348461071094,0.012499605508983824,0.5245675315082168,0.07274298667002776,0.5727518671801779,0.018268632674581342,0.6027361425763063,0.010414047906751156,0.6225438706654651,-0.016192261515586504,0.635636742033227,-0.002431705474749135,0.6447767568002345,-0.058892143254161367,0.6528537078510097,-0.01539139635582254,0.6594057174646208,-0.049121983129838176,0.6652980875700047,-0.009376816358002804,0.6702833180632656,-0.06750010006843288,0.6732109415482377,-0.04603026004351918,False
p011,p011_neutral_front,right_cheek,CONVERGED,28,False,0.01767255580728007,0.09999999999999999,0.5875864743614402,0.1425988881387047,0.0520345592033469,6.947706617827609,0.3201377049507387,-0.15307659353597092,0.30262891073988885,-0.11828177537045759,0.2917033107943894,-0.027569158934795723,0.28662019037793063,-0.0002991775592426915,0.28868065274375027,0.014766227979322644,0.32257585335285177,0.03412923140499635,0.36301736864077155,0.04897360503564413,0.3799141331625939,0.06815026403224844,0.39008330737321883,0.0683443639678687,0.3895327132515744,0.06722484584842475,0.38514198468122557,0.061613926042794975,0.3748433961228912,0.05041303872852865,0.3527759201701709,0.0317423562224487,0.31516706418328033,0.0026095147955041975,0.28917853942222793,-0.023779141265645176,0.2875723002451317,-0.04448878209157592,0.2920396236665662,-0.03610661246162483,0.2789483625347863,-0.0577446940914591,0.27254442596665857,-0.0674321431335147,0.342346620005719,-0.0030195539455577514,0.43997578511647556,0.020268638178437992,0.4917481909099044,-0.011540126103396053,0.5292522355277807,0.02045211661503532,0.5530344246142297,-0.005741491978734303,0.5689474289208338,0.006865301706935556,0.5809468149265286,-0.010041736186485628,0.5923514305456878,0.030159884421736116,0.6022583478266406,-0.0315545975231053,0.6118470194765121,0.06573404816427175,0.6210235925005806,-0.03927179840082984,0.6272717609612147,0.01155357451398975,False
p012,p012_neutral_front,left_cheek,CONVERGED,12,False,0.022958914973478926,0.07115120145194417,0.6888051562233831,0.12882892219152509,0.04698974993992085,5.984714920297432,0.3025905207719533,-0.1349094792280467,0.28685933908793104,-0.09647004516494362,0.2782268170955662,-0.02233033154727182,0.27747172734055264,0.0031458830499372925,0.2849702044237334,0.03019329394976905,0.3195995803415501,0.03871963519269617,0.35384674078664546,0.03732773053388372,0.3709897018178047,0.0584636350035474,0.3830311041918516,0.06842719532522168,0.38644035470168614,0.06112554746381127,0.38732538010896966,0.042210243076575504,0.38234114199459823,0.03283360671185831,0.3639844117058216,0.016534340129915226,0.3266718112104206,0.0035766033337870096,0.301093518578612,-0.02045033418575215,0.30405855018022154,-0.03105595881421519,0.31315002958911275,-0.024091929703833337,0.29644954797587214,-0.039282040328170675,0.28846359639969427,-0.07093880671262548,0.37129187231685,0.011899735082697371,0.4733006719806455,0.05905530645893731,0.5220383602898975,0.012288259445412342,0.5551587901794943,0.021243986223826727,0.5768124723451385,-0.011371985512412475,0.5915240182199107,-0.0014377065482910067,0.6024706804283546,-0.05325404869338901,0.6125667766722833,-0.01189333784634683,0.6211711390907272,-0.03883319976581101,0.6292378453412748,-0.0047166660922830506,0.6365941839323656,-0.05390953998577552,0.6415585949125518,-0.03649019480265381,False
p012,p012_neutral_front,right_cheek,CONVERGED,1,False,0.05525069451858475,0.09999999999999999,8.024522887622637e-19,0.22428456830826637,0.06683549247871916,12.914303503155175,0.19968347940507308,-0.24674508776602372,0.1964464226020147,-0.16323684397783547,0.19278514615983952,-0.070861372651744,0.18892131354488567,-0.04236990049599415,0.18773230891170212,-0.0131361864103815,0.20258293369098856,-0.0054815075249501355,0.23850209191046556,0.013810413429571011,0.252998446755334,0.035112857490737004,0.2607674636992162,0.03767623171792678,0.2597240101892424,0.04236384900437851,0.25346556154951155,0.03920734552453847,0.2457320990868337,0.03230534922223827,0.23673688916431218,0.027313090108115723,0.22609587122108638,0.025220320984639832,0.21627602853375577,0.016105726510901086,0.20785041693401596,-0.0013098810368096236,0.20531420669413197,-0.00452076769878712,0.21230365754218783,-0.004135265838149826,0.22158553675322576,0.001805179538068663,0.23693602659544505,0.016973183772976574,0.2842149918177699,0.021597541068411497,0.3197715592557239,0.010289862552920137,0.35147859839593987,0.04173715736898198,0.3725090590322004,0.03278117129127972,0.3884540351996351,0.047412418054842365,0.4026667606596099,0.04479105861092231,0.41718577743231644,0.07196282329693626,0.43110741767983946,0.041784048692121656,0.4453923816211824,0.10587711483079659,0.460375277616458,0.04682988602962834,0.47304467711838005,0.08225877438060425,False
p013,p013_neutral_front,left_cheek,CONVERGED,31,False,0.02369573657023827,0.09109926197081014,0.7720861874731699,0.13901643424399537,0.04801435488120707,6.273107450513715,0.2943889940311063,-0.1431110059688937,0.27976820523843693,-0.1001831623689815,0.27161376697855544,-0.023013714685509834,0.27130008429925406,0.004208364981748314,0.2790560701372343,0.03599924005367405,0.30697594182067844,0.03986332141841997,0.3337418916870389,0.03814150950993972,0.3490034573363009,0.05821057691721776,0.36019782822057855,0.06818051218465448,0.363669314465066,0.06273181496458835,0.36556875015013596,0.04625521692684181,0.3615925587103185,0.03426170139859652,0.34304710919554304,0.014021159959559326,0.30469308627126357,-0.0013164549452315821,0.2796098235966866,-0.023966320666133356,0.2838940520553312,-0.03137312336141879,0.29403573318436205,-0.027091753024212406,0.27423830987210396,-0.044618672176496954,0.2643608760300571,-0.07370583722032742,0.3504828826484133,0.007642724938938694,0.4615160960839862,0.056010157459698784,0.5137456756889791,0.008627730669998446,0.548172164006008,0.019756144879227833,0.5715028158885676,-0.010574678402275328,0.5873053687045717,0.0002166054961867392,0.5986420893736626,-0.05066180917572849,0.6089130734466587,-0.010149439124119586,0.6174651228709334,-0.035505173030421444,0.6253571663476076,-0.0015348128565666475,0.6322699642241464,-0.0474580677399995,0.6365825623974599,-0.030084124375709287,False
p013,p013_neutral_front,right_cheek,CONVERGED,24,False,0.06369327952500309,0.09999999999999999,3.1275468764706946e-20,0.2565901395867976,0.07328956260372038,15.094163272719426,0.18300631417353777,-0.26342225299755906,0.18069822777286718,-0.1800823662608458,0.17800254768957466,-0.08469357133577496,0.17508220658634965,-0.05437415062784001,0.1742526875274358,-0.019967121692025774,0.18653321593847672,-0.013311349584745003,0.216551543748671,0.0043626481894199765,0.22945152667436766,0.025948175067967233,0.23695598213109037,0.03135927145944806,0.23705478259537396,0.03983064517268001,0.23259002576571697,0.038095030040722344,0.22669205770577483,0.03066812026233967,0.21952738847371803,0.026839314360042416,0.21074200793844086,0.02498810879928301,0.20252708170567107,0.019593029209839907,0.19543149948005942,0.008408604840533601,0.19357183625111674,0.0003357551747669163,0.20036768446192754,0.002532625731366256,0.20932162594507614,0.01092043807050641,0.22393509453039562,0.02396124420668022,0.2681907189700744,0.023925973740786977,0.30188958463034754,0.015324597007295493,0.33222107229882003,0.04575265363989278,0.3527445187770285,0.03957434532519122,0.3685875482965637,0.05397898161442449,0.382850402185846,0.05404128850511214,0.3974365239332571,0.07938529783954218,0.41148819778757123,0.054031037299059725,0.42590855521641147,0.11434203019161893,0.44101506467419066,0.0630803444131845,0.45393687698651164,0.0962133131607753,False
p014,p014_neutral_front,left_cheek,CONVERGED,10,False,0.05716985704220651,0.09999999999999999,0.276424020807656,0.19635852820855432,0.05029121143486738,9.39264225350033,0.19537954297646917,-0.19747759136572443,0.19193603412100677,-0.12560455279560026,0.18899197407772012,-0.05297438989619546,0.1864591034309455,-0.03223859400428644,0.18623009327428117,-0.004455785289275177,0.20076195680826522,0.007766507229917535,0.22737921975494746,0.021689248078608503,0.23972780154547801,0.04506275295806783,0.24816707134097687,0.058006678854714167,0.2501932623879186,0.05629781811385626,0.2484574221397438,0.04805794125481816,0.24404665108094376,0.041678001969139566,0.23578617465999244,0.03368039550291271,0.22216783862057188,0.030269240124334296,0.21123425441348145,0.013621236492371042,0.20754709359774198,-0.016117026135870682,0.208267309347605,-0.004516303039174441,0.20969921595697716,-0.005007006802582592,0.21326333984780566,-0.025208936034094576,0.24377273765491653,0.003951678579989293,0.29928839025353293,0.030881102527029136,0.33671697171152043,0.011205354450001537,0.3685132595095428,0.0209114185859835,0.3901428228611778,0.006492798861869209,0.4065864622219267,0.01545029279663207,0.4209376946758002,-0.020366016773621376,0.43532803328905023,0.005631604414464753,0.4489163906470449,-0.014040980476832776,0.4626155932576625,0.01116780821764557,0.47659260783214324,-0.026043989675346324,0.48821097416761994,-0.013686062647972008,False
p014,p014_neutral_front,right_cheek,CONVERGED,8,False,0.11673048607485038,0.09999999999999999,1.2298729348365447e-20,0.390573230459747,0.08483058102227604,24.874133691223804,0.11888185525393118,-0.3007610104038752,0.11858005392187157,-0.2004809778279397,0.1181897828632632,-0.10886287570021658,0.11771397499367227,-0.08077314738463796,0.11773057431515535,-0.0413190377211716,0.12152260230508807,-0.034020920197992494,0.1314163785845499,-0.027380374006565456,0.13728390906356416,-0.00861643065042536,0.1419965768761362,-0.0006275340974919441,0.14436043090890774,0.011168469237438555,0.1449266010168635,0.017734114921133637,0.1446793853312929,0.019112867510520798,0.1435877827880917,0.02322190953279646,0.1413962690084413,0.025730683751030853,0.13910327661647517,0.022205680036543246,0.13705002400110122,0.006515673151237467,0.1375649390906442,0.01407549896597221,0.1428968387178878,0.01326965536168187,0.14973769240747592,0.012430784497189706,0.16027579384148763,0.024249724209804785,0.18949539956938338,0.035682807769378544,0.21340663717107777,0.03678659829388853,0.23609798582402397,0.058559480872552916,0.2531301526652641,0.061374440219125914,0.26748088570526873,0.07583779639863109,0.28104672002356323,0.07379632534786651,0.2950672858717812,0.09085078485802034,0.30892247845633414,0.07764118874637937,0.3232239444662531,0.11684387981850702,0.33819794725691443,0.08191608090764524,0.3517126481583959,0.10510018883449718,False
p015,p015_neutral_front,left_cheek,CONVERGED,32,False,0.024084060580449387,0.07923345973597382,0.6999568983609801,0.13092472959840382,0.04572819384632427,5.988649855395381,0.29552851833501537,-0.14197148166498463,0.280817903001054,-0.09457208737800848,0.2725719251252131,-0.019521156274585283,0.2715804783335326,0.005069534140715981,0.27827490389144915,0.027401374468772444,0.31001820785421985,0.03794697375973699,0.34194983302415144,0.037417457051438896,0.3583377937209211,0.05930895553950721,0.3699629732194317,0.06876770355111927,0.3732543658808861,0.05967190966747571,0.37419174746361394,0.040553042015458396,0.3693453083434796,0.0305938034630166,0.3512112488230731,0.012716519331756992,0.31454790242035463,0.0036096679444064805,0.28970192075889284,-0.02019825012271187,0.29263591310971565,-0.03408164248688633,0.30148547154619443,-0.022645975470957258,0.2847621031764241,-0.03799905248849672,0.2766528473850859,-0.06958680013196628,0.35796554819848275,0.005215320884165708,0.4606271194082984,0.05468414718508313,0.5102676172908767,0.01429196417387657,0.5441526372684096,0.01692863787033483,0.5665298112039234,-0.01058892381324239,0.5817928048255245,0.0007675341499426835,0.5931427787627642,-0.047670867756640534,0.6036244292585926,-0.011489739521346909,0.6125654244408835,-0.026457283783618446,0.6209611078379126,-0.005459287948257008,0.6286118905217797,-0.037019962420276276,0.6337634848348357,-0.025857098350408725,False
p015,p015_neutral_front,right_cheek,CONVERGED,1,False,0.05366666539964108,0.09999999999999999,1.2560480105301358e-18,0.2219669943713235,0.06702590023577902,12.818164232415642,0.20312492194913223,-0.2522322123930614,0.1996753247319118,-0.16448328594725742,0.1957976747593647,-0.06848244328882638,0.1917259454956501,-0.042073437797794294,0.19045673873838015,-0.012727907503272295,0.20584778996800368,-0.004567221891477957,0.2430008645303888,0.012863648821566404,0.25781237814164415,0.034505673772259104,0.265615492398075,0.038278319729000976,0.26431586858096945,0.041237247952392364,0.25767183851674835,0.0374003565134432,0.24954965559450076,0.03014059281266529,0.24017155560755088,0.028796286912827207,0.22914684118021839,0.030026041162821426,0.218997381079156,0.02098862467313045,0.21029997090684738,-0.0003870554025677819,0.2076241129167959,0.0016379826020544441,0.21464744902152463,0.0019190210074362113,0.22398965912272945,0.008326693168463517,0.23948090431911806,0.02061870159141177,0.2873497334263416,0.02101800327827419,0.323264914336029,0.0026912084073059672,0.3552348310997513,0.033434293115847113,0.3763576017995623,0.02625586514069106,0.3923158401520754,0.04331968786571444,0.40651251259894294,0.03825530913147801,0.4210125648876929,0.06935934621930395,0.4349034066619015,0.0398835471813459,0.44915692417603487,0.10578765719558908,0.46411101925875897,0.04732686742571701,0.4767270787044554,0.08377314615206777,False
p017,p017_neutral_front,left_cheek,CONVERGED,9,False,0.02881827492907973,0.0743372688142368,0.8670067567761873,0.15632704488634272,0.054743948843430784,6.964666134584513,0.2770743012017694,-0.1514971316271338,0.2643044319062926,-0.10661021292991224,0.25792230186831316,-0.027087557261473327,0.26099588605394775,0.004134707651715419,0.2737300564714753,0.036124027083001886,0.2982327138140006,0.047431118780819626,0.31951334337384574,0.03742694601959706,0.33457915506106006,0.05684100221052846,0.34669793794435555,0.06962147300691846,0.35262365350304536,0.06341851101068174,0.35806235749784243,0.05252387623360655,0.35807599515407573,0.045066152176581165,0.34268224987653895,0.02822851160443207,0.30521782675174225,0.006162613549426821,0.28105635118260613,-0.02404661648595402,0.2890647134045228,-0.05139329223512412,0.30316705374302666,-0.02090907843158396,0.2799756735966055,-0.04583441983605935,0.2687810955297938,-0.0856521004472437,0.36471496202459375,0.005904743639676413,0.4805170707114442,0.06714572188573842,0.5303646150923531,0.018177124136216083,0.5609159110164403,0.016506542870633245,0.5827011863086384,-0.013995106743352803,0.5976850501643151,-0.003119706900023389,0.6081995341276878,-0.05922183392807501,0.6174179541658558,-0.01726968038130705,0.624921744698679,-0.05718357046690703,0.6316131912212805,-0.01293892157422849,0.637107685689426,-0.0799360305964174,0.6404575323255125,-0.055477419587305676,False
p017,p017_neutral_front,right_cheek,CONVERGED,24,False,0.03384207364383841,0.09999999999999999,0.40887172983216497,0.17426937727557565,0.05552827877841505,8.669591115158042,0.256173343845499,-0.1991837904966946,0.24723849155207586,-0.13152951547244288,0.24074193857375337,-0.03908547364410209,0.2362306866702698,-0.011944431526698662,0.2360825939091051,0.013346223051409173,0.2605353126474587,0.024545225822304395,0.29777232018011696,0.04159721204075745,0.3133109934928125,0.06120277716345118,0.3229419951764825,0.06369544550023387,0.3233919702787916,0.06816270643595607,0.3193561521064211,0.062189393643562574,0.31118541242510744,0.0502028675026871,0.296184658523528,0.036534548036663284,0.2718898194117176,0.015474999460521388,0.2537492000802031,-0.009456174547399776,0.2497790658402197,-0.02655679945889755,0.25122229068073804,-0.027355180957341962,0.24742966840502206,-0.04323445298716094,0.24715064401560338,-0.053065083791934975,0.29364592874222106,-0.007611624311409937,0.36738773097594485,0.00667113992897167,0.4121011711873,-0.017747237018670148,0.44764591762818856,0.018947868152589142,0.4707087780696756,-0.000850141766678969,0.487170524141966,0.014442235536826165,0.5007263231845649,-0.0009764700713226215,0.5140682902704871,0.03618906815663114,0.5262775885098876,-0.01595898228729875,0.5384223824396978,0.06519527643013079,0.5505907464818389,-0.02649277560394725,0.5600323766865483,0.016942927328587487,False
p018,p018_neutral_front,left_cheek,CONVERGED,27,False,0.06483924116403372,0.09999999999999999,0.13123868263471664,0.20539857508056056,0.0498917598389944,10.034238011153175,0.18083850307992408,-0.20309006409117272,0.17845284751332766,-0.1281934448198138,0.17605281664779387,-0.05586547640362777,0.1736374328179192,-0.034882383986421295,0.17314660115788585,-0.007007115924106827,0.1852820045315374,0.0024660342651904033,0.21135211810469723,0.01764880775468025,0.22325027998849128,0.04163997384983992,0.23102113829734588,0.053247918458775245,0.23245572376207643,0.05176979409716562,0.22992891554483214,0.04372071799011229,0.22543503462025777,0.036541512294771594,0.21862022002953124,0.028872119269759355,0.20863952741775288,0.029907694791554695,0.19996822049836643,0.018034627677327164,0.19493159215174716,-0.00888520910507351,0.19442438929222633,-0.00048628754423091225,0.19889999717794088,0.0035397361623468737,0.20525338914366315,-0.007904347225772324,0.22638643817181653,0.009599083560667132,0.273869434162841,0.027856759662239494,0.3083215272250338,0.009566750371292732,0.3387116428191234,0.016021872075003774,0.35950669934161394,0.004617119310046269,0.37559050358922275,0.013194299060018122,0.38995300846021486,-0.01775273275570577,0.4045285200873775,0.0053187963564295115,0.4184845260165367,-0.0054452217319089224,0.4327012844358488,0.011448844509642286,0.4474245792507971,-0.012233087430753742,0.4599413793396312,-0.00347325934489473,False
p018,p018_neutral_front,right_cheek,CONVERGED,17,False,0.09585304045461178,0.09999999999999999,6.890542289513669e-20,0.32044375156668636,0.07553882023600168,19.377597220145834,0.13806734958676956,-0.2815755160710368,0.13741647832075665,-0.18350212581872205,0.13658002147094128,-0.0937542725576389,0.13559174386181275,-0.06689537674436616,0.13545329022312994,-0.027120298394289838,0.141451385271326,-0.021792309697643064,0.15671621615790302,-0.01253985047104364,0.1647873306248761,0.006999910399117126,0.1706471427715899,0.013608180619560734,0.17276731390301706,0.024862367730571294,0.17224581318687604,0.02804678533711047,0.17064788429675792,0.02683251931299202,0.16799798893159812,0.027506847531763245,0.1640105709136696,0.02910125944408487,0.16005647685571026,0.022391005066789288,0.15656020609872234,0.010758676854562221,0.15644436001250298,0.008700267655430444,0.1623763486022927,0.007824613279835885,0.1700393570204886,0.009317455519155804,0.18206389618519248,0.022325215053237257,0.21647093917242155,0.030978286062666838,0.24387139188671625,0.027393047903035206,0.26936408392955297,0.05388352566992477,0.28780285633157765,0.05012442330459199,0.30287563473424595,0.06245523414744636,0.31688292248869454,0.057721882933683966,0.33129150277410113,0.07780680746645297,0.3453970168762243,0.057042140104035244,0.35991253963254216,0.10223703986241212,0.375096838050416,0.05649038360990327,0.3885541909262676,0.08177912781078672,False
