subject_id,capture_id,roi,success,f_mel,f_blood,s,gain,logrmse,rmse,sam_deg,main_logrmse,logrmse_ratio_to_main
p020,p020_neutral_front,left_cheek,True,4.623046193476611e-26,0.09999999999999999,0.2989805189269011,0.8235965814765165,0.16808427453687516,0.06121414223468245,8.901729302465322,0.1810878914975003,0.9281916816574971
p020,p020_neutral_front,right_cheek,True,5.00625135470683e-24,0.09999999999999999,2.6565647920008035e-24,0.7218869945241835,0.20864723054707085,0.07155433166220587,12.243931841673362,0.26638431266777274,0.7832564480149775
p021,p021_neutral_front,left_cheek,True,0.00100355371572812,0.09999999999999999,0.5804345213838044,0.8936550782404248,0.1489944192250161,0.056734317063993255,7.3770364896883605,0.15018580600085912,0.9920672478474017
p021,p021_neutral_front,right_cheek,True,1.1595433804925097e-19,0.09999999999999999,4.622257862588528e-19,0.7401569993539292,0.193260002743563,0.06626613112048121,11.053721598028424,0.23899925602770833,0.8086217754634242
p022,p022_neutral_front,left_cheek,True,2.107180130063353e-16,0.09999999999999999,0.3776412279310124,0.8840785987025266,0.14429649105601547,0.0550117592514254,7.37194775636034,0.14856567070853374,0.9712640232958404
p022,p022_neutral_front,right_cheek,True,6.926572190483366e-19,0.09999999999999999,1.0721058030937815e-20,0.701428879332731,0.20931601433229632,0.07016884706451057,12.35782995124277,0.27761030128768827,0.7539922451054206
p023,p023_neutral_front,left_cheek,True,0.06190159602662976,0.09999999999999999,0.2600140248868882,1.1406551886659764,0.13804759639387623,0.03808936474683442,6.522930105503467,0.138628763852352,0.9958077426190227
p023,p023_neutral_front,right_cheek,True,2.26217591186904e-16,0.09999999999999999,0.5393923598149787,0.5098975348562448,0.18102815906177408,0.04627131822960313,10.419712173171549,0.21758577305281496,0.8319852742294543
p024,p024_neutral_front,left_cheek,True,0.10216441336966028,0.09999999999999999,0.27653004466684733,1.5,0.14828916847561638,0.03999168219722606,6.727383892710509,0.1533297362482962,0.9671259607169914
p024,p024_neutral_front,right_cheek,True,0.001700551583487979,0.09999999999999999,0.6758175764904298,0.5,0.19479293954071022,0.047986495528654645,10.86320224992258,0.21730581962371018,0.8964000130231966
p025,p025_neutral_front,left_cheek,True,0.08955662135869955,0.09999999999999999,0.1476220868799841,1.5,0.14461750285165093,0.04223031990211047,6.709001937547254,0.154492251523764,0.9360825635284749
p025,p025_neutral_front,right_cheek,True,0.05713182154075978,0.09999999999999999,0.1063380740090584,1.089234174144382,0.17670383662231418,0.050881808534518964,9.03182018336279,0.1767883420791707,0.9995219964401346
p026,p026_neutral_front,left_cheek,True,0.09842228739166307,0.09999999999999999,0.15809453786072702,1.4999999999999993,0.1470827097984539,0.04024856216478485,6.743454971299177,0.15471413403239628,0.950674033231221
p026,p026_neutral_front,right_cheek,True,0.005151030085925798,0.09999999999999999,0.6031776292980552,0.5,0.2087127326269083,0.050117055495925183,11.837052608473218,0.23808300427478266,0.8766385205137248
p027,p027_neutral_front,left_cheek,True,0.10673744126979441,0.09999999999999999,6.830235273182642e-24,1.5,0.1567469769510671,0.041716742700000094,7.505097168539222,0.1651217570748302,0.9492811833393475
p027,p027_neutral_front,right_cheek,True,0.02474199781274928,0.09999999999999999,0.43300912754450416,0.6935103251848672,0.1929702211504906,0.04888095630946927,10.174662638170203,0.19610583805080015,0.9840105887133391
p028,p028_neutral_front,left_cheek,True,0.08249689677291241,0.09999999999999998,0.020025876699504404,1.4999999999999991,0.12750676333352082,0.039239969798253,6.048604822304773,0.13341696296225777,0.9557012879208704
p028,p028_neutral_front,right_cheek,True,0.016939029904486713,0.09999999999999999,0.45365697903432506,0.7002077207246832,0.16484594946975928,0.045519851553054276,8.802353315699095,0.1713502494876628,0.9620409072216037
p029,p029_neutral_front,left_cheek,True,0.09432990607883601,0.09999999999999999,7.548908911932923e-19,1.5,0.14811601729070764,0.041886429884617604,6.975704102589052,0.15838248874107924,0.9351792516207077
p029,p029_neutral_front,right_cheek,True,3.529741211037254e-05,0.09999999999999999,0.5726866734379719,0.5050845471458997,0.20748752530937412,0.0507635428111414,11.494837624222107,0.23064878894835064,0.8995821146749526
p031,p031_neutral_front,left_cheek,True,0.0712037402453279,0.09999999999999999,0.3480140821503077,1.5,0.13118808977303165,0.04383541041260429,6.01235575642318,0.13885256410768798,0.9448013482220458
p031,p031_neutral_front,right_cheek,True,1.508645767462298e-18,0.09999999999999999,0.6749631028833679,0.5831098211003145,0.18565448170250437,0.05252836310092282,10.143920263934604,0.20267317276501062,0.9160288910943405
p032,p032_neutral_front,left_cheek,True,0.080952416184408,0.09999999999999999,2.158494580045318e-33,1.4694195400876975,0.1494180093244538,0.04645500819469465,7.250216268962162,0.15172683868660475,0.9847829864370937
p032,p032_neutral_front,right_cheek,True,1.0224829824962173e-18,0.09999999999999999,0.5839187777475328,0.5480453309873031,0.2029225451697087,0.055007367391037086,11.46503583349694,0.2279684514038471,0.8901343318344981
p033,p033_neutral_front,left_cheek,True,0.07209147291239049,0.09999999999999999,1.6239091536340445e-22,1.4981124616943329,0.13200106117257543,0.04465984742593366,6.426055028477627,0.1380485555681411,0.9561929904251651
p033,p033_neutral_front,right_cheek,True,0.021592527182866673,0.09999999999999999,0.36133978253300836,0.8534076314226988,0.16430841298498897,0.05125745079702093,8.594191793551635,0.16560363402418987,0.9921787885463207
p034,p034_neutral_front,left_cheek,True,0.05193334005974948,0.08898064113183385,0.43050134865702855,1.5,0.11402311692722744,0.04421251198260617,5.135581028680524,0.1300218911992578,0.8769532259186084
p034,p034_neutral_front,right_cheek,True,0.01083788884863771,0.09999999999999999,0.5328652777915399,0.8023819054822994,0.1605786161340704,0.05246168134357402,8.344161123935386,0.16390208987302796,0.9797228104807437
p037,p037_neutral_front,left_cheek,True,0.07354651199122356,0.09999999999999999,0.11030382631739506,1.5,0.140312391971133,0.0459613569136014,6.601894128079104,0.1518595267876572,0.9239617358174018
p037,p037_neutral_front,right_cheek,True,0.020582137765283736,0.09999999999999999,0.3785796132926312,0.7959627906265629,0.18016246695119434,0.053319764859064867,9.485347890746281,0.18221796321183842,0.9887195739409377
p038,p038_neutral_front,left_cheek,True,0.107361689389323,0.09999999999999999,1.0667595128030816e-18,1.5,0.17761652079137952,0.04799669699773658,8.66813161805281,0.18473805017681788,0.9614506628243497
p038,p038_neutral_front,right_cheek,True,0.002213992135538039,0.09999999999999999,0.5648479139247874,0.5,0.23388902121336863,0.05736287989852218,13.308911083940238,0.2553237084543105,0.9160489741798593
p040,p040_neutral_front,left_cheek,True,0.06307043228388158,0.09999999999999999,0.4262142360591869,1.4999999999999998,0.11422079514387,0.040228952217137896,5.158471018386863,0.12715481701789386,0.8982813063841403
p040,p040_neutral_front,right_cheek,True,0.0052994438530772235,0.09999999999999999,0.6887079895076067,0.6724423629117319,0.17353845585651367,0.052081395216018525,9.12509337367694,0.18229099202959723,0.9519859095853597
p041,p041_neutral_front,left_cheek,True,0.0835933150826575,0.09999999999999999,0.46800907357716753,1.5,0.1324162244625217,0.03856760217867928,5.62819883379459,0.1528784819357691,0.8661534493661148
p041,p041_neutral_front,right_cheek,True,0.02580275484074288,0.09999999999999999,0.4518069828825829,0.7170290635867855,0.19703187158876626,0.05026197807809861,10.204439370316495,0.19903283230300772,0.9899465797120588
p042,p042_neutral_front,left_cheek,True,0.06509077941643993,0.09951913936121802,0.23861819910262774,1.5,0.10614064351183776,0.03781071380346661,5.034745401415012,0.11857827683981201,0.8951103552906549
p042,p042_neutral_front,right_cheek,True,0.032387666870511506,0.09999999999999999,0.3035384543763811,0.957256606950964,0.14337994341632596,0.04489347427764,7.362331189163238,0.14349204966581336,0.9992187284957703
p043,p043_neutral_front,left_cheek,True,0.07829522112376956,0.09999999999999998,0.20569308258974736,1.5,0.11763193593407364,0.03787513582956653,5.533083772314362,0.12897349609700928,0.9120628617029586
p043,p043_neutral_front,right_cheek,True,0.0789468888179823,0.09999999999999999,1.0639773249859332e-13,1.5,0.13847012903700656,0.04700839744480112,7.079782520038877,0.1446400114839684,0.9573431833718729
p044,p044_neutral_front,left_cheek,True,0.12376418206725483,0.09999999999999999,2.0764414126906066e-18,1.5,0.158935618137997,0.03884248489896534,7.713039269657598,0.16454056054064614,0.9659358009707001
p044,p044_neutral_front,right_cheek,True,0.01858562450957282,0.09999999999999999,0.3410040468336087,0.5,0.22656633963983672,0.046582170033295754,12.90418515887529,0.2589016234454753,0.8751059055740205
p045,p045_neutral_front,left_cheek,True,0.09606559139407138,0.09999999999999999,0.029595725757344097,1.5,0.14430186826295138,0.039702805396986354,6.663851870012778,0.15311436807681042,0.9424449845919214
p045,p045_neutral_front,right_cheek,True,0.08003475828719957,0.09999999999999999,1.7449520134996246e-37,1.1576863464422447,0.19785425291955275,0.05087352808979478,10.05004809169493,0.19812631586737442,0.9986268207399375
p046,p046_neutral_front,left_cheek,True,0.0014537577335209033,0.09999999999999999,0.6163698223311875,0.5,0.20160362982503188,0.04987876896596083,11.3927411189258,0.23330830801513494,0.8641082331793931
p046,p046_neutral_front,right_cheek,True,0.008968393499951549,0.09999999999999999,0.1175422292751649,0.5,0.24834930068453206,0.06053219850074323,15.87516575073185,0.3141765208510634,0.7904769586593742
p047,p047_neutral_front,left_cheek,True,0.02412997210291856,0.09999999999999999,0.5413605186367733,0.7907558884624614,0.16709727876218808,0.04746944314637933,8.468332359078772,0.16942909557014416,0.9862372115007206
p047,p047_neutral_front,right_cheek,True,0.007712042812231046,0.09999999999999999,0.13769484228550385,0.5,0.24437298003705146,0.05995597162764173,15.55811281304699,0.3080822835636498,0.793206857630176
p048,p048_neutral_front,left_cheek,True,0.00912375688140973,0.09999999999999999,0.5654957609396215,0.7201136113752121,0.1587206758512271,0.04726486166908887,8.189053296416684,0.16563227139783965,0.9582714437936356
p048,p048_neutral_front,right_cheek,True,4.438953861014147e-21,0.09999999999999999,0.29940762096087925,0.5264683226433058,0.20894375852771851,0.05740842075601943,12.941239350716007,0.27243070370795375,0.7669611232649703
p049,p049_neutral_front,left_cheek,True,0.10363371633201371,0.09999999999999999,0.05064004911363083,1.5,0.15943477973780668,0.04137461698314482,7.238488125239783,0.1646140927556151,0.9685366366201855
p049,p049_neutral_front,right_cheek,True,0.00905074354964464,0.09999999999999999,0.315539736286787,0.5,0.23403958880648615,0.05454217218385112,13.960550842549054,0.2804891958101729,0.8343978745080701
p050,p050_neutral_front,left_cheek,True,0.047330620996285225,0.09999999999999999,0.3187391424860078,1.167400907371549,0.12069980029687388,0.0368681055940295,5.5259127154743455,0.12199630765392076,0.9893725688754055
p050,p050_neutral_front,right_cheek,True,1.161064582866928e-23,0.09999999999999999,0.4902427317107654,0.5170820638560266,0.20001548252005938,0.052503843291307,11.719273954477023,0.24550804965573853,0.814700303311966
p051,p051_neutral_front,left_cheek,True,0.037724564734318934,0.09999999999999999,0.4560692467643277,0.9444877706081647,0.14722328550710598,0.041856853457720604,7.04288527800073,0.14733982112333688,0.9992090691074387
p051,p051_neutral_front,right_cheek,True,2.7619726655886823e-17,0.09999999999999999,0.4976339980863644,0.5488330684601199,0.18675948505197018,0.05071526524468478,10.694823416934438,0.2211544182373658,0.844475487039651
