sample_id,latent_id,latent_split,acquisition_id,acquisition_role,camera_name,camera_seen,light_name,light_seen,acquisition_domain_role,appearance_id,appearance_seed,shading_hash,specular_hash,appearance_hash,exposure_ev,exposure_multiplier,m_hash,h_hash,mask_hash,so0_version,so0_config_hash,camera_light_freeze_hash,srgb_hash,linear_rgb_float32_hash,linear_rgb_float16_hash,valid_skin_fraction,rgb_mean_valid,rgb_std_valid,luminance_mean_valid,luminance_std_valid,low_clip_fraction,high_clip_fraction,all_zero_fraction,all_one_fraction,nonfinite_count,output_path
L002_A0,L002,train_like_id,A0,reference,Nikon D80,True,FL2,True,ID,appearance0,7491256069703589742,cbd3a0a2c70b8d3883f28d3a0811932e90ab60daf58843409bc7c8858c951b91,ab00e7ecf389fd1c78ce58c8692f0192e3a5bcff2be91b48be216a73a3c0a33a,076047cf7c122297a11df61ad654783eac3b1b8ee8a89ceb1ac5a45c543dcf0e,0.2108150676519354,1.1573418532273725,c788747d14c407db13be1ce8ec6ccd22f7b522f123fb2bd2db8f95f7678cf6fd,293e01a37931b99e5577a1ce8f068bfa3048b6fd13191a529d43baa29f45ed0a,41bd055f7c45093f84df7ccfce76b66c715467d3e4bbc3c0f3ba5a526f341c65,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,26fbd2960fcf0648c65b75832da80bda3487e2af06e761c7a01f62a73b497216,8d3c1e8292d59eb40a4a40e55af29408085c74c372621cb83edf66d8ed6d13dd,870822484852ff8e5cdc917a707589934c03fda62beb10a656db9e82645af204,0.5013427734375,0.7183116674423218,0.0980082377791404,0.733474928970553,0.031203339574472,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L002/acquisitions.npz
L002_A1,L002,train_like_id,A1,camera_only,Pentax Q,True,FL2,True,ID,appearance0,7491256069703589742,cbd3a0a2c70b8d3883f28d3a0811932e90ab60daf58843409bc7c8858c951b91,ab00e7ecf389fd1c78ce58c8692f0192e3a5bcff2be91b48be216a73a3c0a33a,076047cf7c122297a11df61ad654783eac3b1b8ee8a89ceb1ac5a45c543dcf0e,0.2108150676519354,1.1573418532273725,c788747d14c407db13be1ce8ec6ccd22f7b522f123fb2bd2db8f95f7678cf6fd,293e01a37931b99e5577a1ce8f068bfa3048b6fd13191a529d43baa29f45ed0a,41bd055f7c45093f84df7ccfce76b66c715467d3e4bbc3c0f3ba5a526f341c65,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,9e917726a017e73b2e809a04d3d7b8bf76b95f01cc395294a07d0014d072cb28,8c66989285079e60f44c1066af9d71bedef59c454c6ccb8a09ed78e6b101a594,78cb59a91d991c2b27f4e954290859448dae505e17c54a4159378328a56f5647,0.5013427734375,0.7114689350128174,0.1136136054992675,0.7397073476251206,0.0314639604021367,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L002/acquisitions.npz
L002_A2,L002,train_like_id,A2,light_only,Nikon D80,True,D65,True,ID,appearance0,7491256069703589742,cbd3a0a2c70b8d3883f28d3a0811932e90ab60daf58843409bc7c8858c951b91,ab00e7ecf389fd1c78ce58c8692f0192e3a5bcff2be91b48be216a73a3c0a33a,076047cf7c122297a11df61ad654783eac3b1b8ee8a89ceb1ac5a45c543dcf0e,0.2108150676519354,1.1573418532273725,c788747d14c407db13be1ce8ec6ccd22f7b522f123fb2bd2db8f95f7678cf6fd,293e01a37931b99e5577a1ce8f068bfa3048b6fd13191a529d43baa29f45ed0a,41bd055f7c45093f84df7ccfce76b66c715467d3e4bbc3c0f3ba5a526f341c65,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,5c07411618672ca8cbf37f7f7382a37ad044b7d3657c59470111e5c3d15e49ad,e79052e94bf574c4e80d97afb2595794fa5fc747ef094025bef8d3e811ecadf9,4dc529751b023da92d7a2004fa8dc1abfc336d1709a7e249db9c79c2b63ba584,0.5013427734375,0.7327607870101929,0.1006480529904365,0.7387565943879608,0.031606320502263,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L002/acquisitions.npz
L002_A3,L002,train_like_id,A3,appearance_only,Nikon D80,True,FL2,True,ID,appearance1,14004567916402953844,de3844e710db4cee12b9a60be1e49e625a5a05428fde7ee3871229d5ddd5b722,8bf2caf939b47f02ab9192bc59f62d3aea105c2658263eea75f6220ef8be6f83,cf26fb2d87f2dacada0065adf80bcb05ad3f2e8f63f5029cbf1efb1e707623fc,-0.0341466438034185,0.9766092557475596,c788747d14c407db13be1ce8ec6ccd22f7b522f123fb2bd2db8f95f7678cf6fd,293e01a37931b99e5577a1ce8f068bfa3048b6fd13191a529d43baa29f45ed0a,41bd055f7c45093f84df7ccfce76b66c715467d3e4bbc3c0f3ba5a526f341c65,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,3a68835d2ead69c51c2b2fb0981776a8bf924c1f2590b43494c586dedccde374,2e57306d5d9413cf390ece2bac151fa74ca9a3f29c74b9cecece59fcef6064ac,c2fa34c62c1d26e8b751b9d552be3134cefefc3907896f006354699530646ef5,0.5013427734375,0.6715583801269531,0.0986978188157081,0.6857390649835702,0.0465301373184778,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L002/acquisitions.npz
L002_A4,L002,train_like_id,A4,joint,Pentax Q,True,D65,True,ID,appearance2,12794837069427123505,96a774caa05c758b500d5ac1b656c03124e4824a4aefa7450cadca220d299c42,c266de926560a38ef1e26d75759e13782d270fc3be62e0f5a14d874e8744b829,e960655f177836f0c976c42ba7a1dcd65ee5382d2f209d5567940ee15edb6345,-0.2466166847818394,0.8428707453394172,c788747d14c407db13be1ce8ec6ccd22f7b522f123fb2bd2db8f95f7678cf6fd,293e01a37931b99e5577a1ce8f068bfa3048b6fd13191a529d43baa29f45ed0a,41bd055f7c45093f84df7ccfce76b66c715467d3e4bbc3c0f3ba5a526f341c65,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,39cd34495e55c05891fde7710790d3681971539141b635ca78483d4727c82902,f5794a7257353981f7d2409094ee36784725c1d7f0a4da367fbca403be64e895,61988ebff50cc096dae2559d4ee99c245c2ef1c6d4ce7973434940d9ff5d8912,0.5013427734375,0.6315320730209351,0.0997108072042465,0.649757072357972,0.0267474494683443,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L002/acquisitions.npz
L003_A0,L003,train_like_id,A0,reference,Pentax Q,True,D65,True,ID,appearance0,6088889543603695673,3f70270781f51f6b1b0dac3b6164827278cbbe5d47555b8ab1039ce917c20221,dd45172eb967f16cd84724aee48560776245bdeb8788142b4a0f78d1de2b2ed8,b830e0ebee6e0e6e7a82631a6a549d0fff6e8ad6ccc5d024be16b33239d7ea0e,-0.0728854236614843,0.950734603925303,bde90b420eb8638b7eb0cace1e52108ecfa747dc09120536a122239c04a7f2a7,fb2b86315e439458e5d17a19bfa21a50912858564d42052407b49ed624f76374,fe3e8f83a6270098a4ae3c15551e6439c6ca7d966e95fa30d00a83ba8f963482,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,370dabcd38d7c2c83b8d378be6ab16cceb4dbe9109913bc39832fe03d817df6e,de9c39ec1c07e8032353f84e9fef3b92c26280a46fc882d01e96199780cb92eb,aa6a7ef64b4e178efd818b13d7f856e87e0672b34e34d3af834ec7e7c35834ec,0.513092041015625,0.5946730971336365,0.1315969824790954,0.6081567980440772,0.041416044208301,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L003/acquisitions.npz
L003_A1,L003,train_like_id,A1,camera_only,SONY NEX-5N,True,D65,True,ID,appearance0,6088889543603695673,3f70270781f51f6b1b0dac3b6164827278cbbe5d47555b8ab1039ce917c20221,dd45172eb967f16cd84724aee48560776245bdeb8788142b4a0f78d1de2b2ed8,b830e0ebee6e0e6e7a82631a6a549d0fff6e8ad6ccc5d024be16b33239d7ea0e,-0.0728854236614843,0.950734603925303,bde90b420eb8638b7eb0cace1e52108ecfa747dc09120536a122239c04a7f2a7,fb2b86315e439458e5d17a19bfa21a50912858564d42052407b49ed624f76374,fe3e8f83a6270098a4ae3c15551e6439c6ca7d966e95fa30d00a83ba8f963482,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,ce18e71c0d6decd3093ea8ebd15aa9f77488239755b78a1ed7ca89c70835b89d,13039f0ed474a5542bcb504ebaa35f953d1223cd4468a69bd2840d6e16a5ba17,0fdff89fbf09612ae697de65cce873174285cd381fdc10dd4bd733247481ed40,0.513092041015625,0.5915555953979492,0.1235518902540206,0.6011320623184632,0.0409463360771163,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L003/acquisitions.npz
L003_A2,L003,train_like_id,A2,light_only,Pentax Q,True,A,True,ID,appearance0,6088889543603695673,3f70270781f51f6b1b0dac3b6164827278cbbe5d47555b8ab1039ce917c20221,dd45172eb967f16cd84724aee48560776245bdeb8788142b4a0f78d1de2b2ed8,b830e0ebee6e0e6e7a82631a6a549d0fff6e8ad6ccc5d024be16b33239d7ea0e,-0.0728854236614843,0.950734603925303,bde90b420eb8638b7eb0cace1e52108ecfa747dc09120536a122239c04a7f2a7,fb2b86315e439458e5d17a19bfa21a50912858564d42052407b49ed624f76374,fe3e8f83a6270098a4ae3c15551e6439c6ca7d966e95fa30d00a83ba8f963482,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,5f2cb0563d32d1c907b29afa82569ab633bc91d7ef3715b8ff455df1d70d64bc,bc1281077fd198e5bfa219979d6b90543da50be103b0cfdeb85ebb0c93da9e1e,461f71608facc97edde3bb0279da63e2f12f032dea1598ac965ec95e0bdb0239,0.513092041015625,0.613571047782898,0.1378989368677139,0.6061344797747389,0.0410568477810395,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L003/acquisitions.npz
L003_A3,L003,train_like_id,A3,appearance_only,Pentax Q,True,D65,True,ID,appearance1,16771629468167621579,d5c2e67515e6ad09d00151a6636dec81e6d23ad9d73f8a76c36b991a8ee0260f,2309b6583009608ae790edb7a0dcc920422c7e831c6f4951b31c77fe1cf4b860,513058f44bbe896d8c9d3795c2071183d66007946049e9755771aac4821bed71,0.4544714081927165,1.370280653232459,bde90b420eb8638b7eb0cace1e52108ecfa747dc09120536a122239c04a7f2a7,fb2b86315e439458e5d17a19bfa21a50912858564d42052407b49ed624f76374,fe3e8f83a6270098a4ae3c15551e6439c6ca7d966e95fa30d00a83ba8f963482,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,4f09251e613507725c272c03fa1cc752308d3dc662dff6f0e5076098e216d32b,08a15a37529804d463159f447df52652b28a5ca3c91d2edd82df1f23046e00d7,cf3bc412c9a99b1abc286950c29ee5a9c18d2beb12dbdfa9716e1f82925032f0,0.513092041015625,0.7041177153587341,0.1498366594314575,0.7198358666562128,0.0350435588926514,0.0,0.0007680257161458,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L003/acquisitions.npz
L003_A4,L003,train_like_id,A4,joint,SONY NEX-5N,True,A,True,ID,appearance2,3106050522988198204,d200b7951fc0b579336fa8915ab2a63cd9ba4fa4a044701ea2550311b6bb5574,fad08cec7e776f49ce3f5f2d559abe3fc8d8c0bbeae18af9fbbaa15915380390,910176180323690d01e4f84203fe27ce08783bed2610d05852010d118a827ace,0.1014043659801191,1.0728172694192633,bde90b420eb8638b7eb0cace1e52108ecfa747dc09120536a122239c04a7f2a7,fb2b86315e439458e5d17a19bfa21a50912858564d42052407b49ed624f76374,fe3e8f83a6270098a4ae3c15551e6439c6ca7d966e95fa30d00a83ba8f963482,SO0_Forward_Model_v1.1,3a6642557fafb1a9db80bcbb4f9f1a24cd167873b5a4a1b59b24525763740872,99d4e51442d542aed8522547e6c7ef0d59d7f3429edf7ecee698fc5acf873aee,faf3ca39512fb2108af587d33838ffcf82c26bafdb984b67d90c48f62d91c770,9b38d32a6a3d690be821e4e007ba54077582a56dc446746d403c66619197a9a0,ff7e695a054d3a4c5aefb08916127a28adcca86d6ce12ae092e6ef8da092a3a3,0.513092041015625,0.6488924026489258,0.1348686665296554,0.6370383477366595,0.0237514538245814,0.0,0.0,0.0,0.0,0,data/processed/SO_R1_A1_PairedPilot_v1/latents/train_like_id/L003/acquisitions.npz
