subject_id,capture_id,split,expression,direction,roi,model_version,observation_quantity,source_spectrum,hsi_path,hsi_sha256,rgb_path,rgb_sha256,mask_path,mask_sha256,mask_pixel_count,frozen_transform,main_observation_gain,per_spectrum_gain_fitted,side_gain_applied,normalization_applied,input_quality_status,observed_reflectance_400nm,observed_reflectance_410nm,observed_reflectance_420nm,observed_reflectance_430nm,observed_reflectance_440nm,observed_reflectance_450nm,observed_reflectance_460nm,observed_reflectance_470nm,observed_reflectance_480nm,observed_reflectance_490nm,observed_reflectance_500nm,observed_reflectance_510nm,observed_reflectance_520nm,observed_reflectance_530nm,observed_reflectance_540nm,observed_reflectance_550nm,observed_reflectance_560nm,observed_reflectance_570nm,observed_reflectance_580nm,observed_reflectance_590nm,observed_reflectance_600nm,observed_reflectance_610nm,observed_reflectance_620nm,observed_reflectance_630nm,observed_reflectance_640nm,observed_reflectance_650nm,observed_reflectance_660nm,observed_reflectance_670nm,observed_reflectance_680nm,observed_reflectance_690nm,observed_reflectance_700nm
p008,p008_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p008_neutral_front.mat",5e8abe7a9b1e11e6d10dbd0130193e8f22ac3473637fd9cb8fe55bf1f50f7dcc,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p008_neutral_front.jpg",52c614d8c89e4bbaf974b4a636729696b28776a8920d06b86a219c78fe4f1e90,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p008_neutral_front\left_cheek.npy,ae7c4f3aa7b92a81ea82b3aa295f7a6ef1249b7a7d94929f9a9c5cb71b8c5979,11066,transpose,1.0,False,False,none,PASS,0.446153849363327,0.39808151950637694,0.3736601620912552,0.3907684942130345,0.35652518348246076,0.3194757634182679,0.3077071579321,0.30463867311937065,0.28877392764462684,0.2813679071757633,0.2665847840639799,0.2786690728409553,0.2848624619139173,0.24182838087267555,0.23623349532869042,0.2822085916996002,0.241375745214782,0.26255289651453495,0.24852544235824325,0.2488137045543226,0.2785405630754667,0.2986127125295752,0.33872674806406167,0.35284353241729605,0.35636156049557144,0.3841592187820808,0.4025955934491492,0.43199763211100617,0.40088468887961426,0.443684398289923,0.44715446264859793
p008,p008_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p008_neutral_front.mat",5e8abe7a9b1e11e6d10dbd0130193e8f22ac3473637fd9cb8fe55bf1f50f7dcc,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p008_neutral_front.jpg",52c614d8c89e4bbaf974b4a636729696b28776a8920d06b86a219c78fe4f1e90,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p008_neutral_front\right_cheek.npy,728cf4a12e5549ef4f69712d42aeb7c912861bab1d2d681da96df87048835eed,9381,transpose,1.0,False,False,none,PASS,0.446153849363327,0.3921384746502099,0.3560952674597502,0.3711944834811902,0.34261007758769324,0.3029021825450968,0.2982255117967725,0.2916685782420245,0.2873367112478036,0.26995969556423915,0.247321877706554,0.25738273206158624,0.254895889081439,0.22072318167920457,0.2143527422955458,0.24539877419834966,0.21126740226132767,0.23935841373167932,0.2226162266211702,0.2218572691926397,0.24874205049263765,0.2582159638404846,0.27755391068080826,0.28861465284944643,0.28912385973080745,0.30465911731016604,0.3231247093664251,0.35607356075365715,0.30333850960425934,0.3684614930570689,0.35365852637187345
p009,p009_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p009_neutral_front.mat",9a03dfd7718600b67e93a85aebb92b039e45696f2cfeb29ace6a6bde20664673,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p009_neutral_front.jpg",fd4cef247879f82eda87948622db09eb8554806c64e12e2594be6c474774fa5a,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p009_neutral_front\left_cheek.npy,b41a7caf26450e0bc7e6ce90191938643744e2a5b72b1ceed1ab0a51a8acd5b0,9552,transpose,1.0,False,False,none,PASS,0.375,0.30022738666411897,0.22863665968179703,0.20543086538617672,0.17818711088546024,0.1865373096914027,0.20172958152141973,0.1920958154478285,0.19150963501399332,0.19424350400118584,0.202281899481477,0.2047253426587048,0.20258088381712014,0.18582162372456423,0.1846214940683879,0.19694656146545242,0.1940943511716,0.19324364513158798,0.20670458421319893,0.21063471885142349,0.24819755402507226,0.30417974715929574,0.32229402356148285,0.35273999105311304,0.3560818312976153,0.39600372107588555,0.38281740581799895,0.4048305283110949,0.39345631202996145,0.430105528692593,0.4271002708847931
p009,p009_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p009_neutral_front.mat",9a03dfd7718600b67e93a85aebb92b039e45696f2cfeb29ace6a6bde20664673,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p009_neutral_front.jpg",fd4cef247879f82eda87948622db09eb8554806c64e12e2594be6c474774fa5a,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p009_neutral_front\right_cheek.npy,8dad11ed419f81ae352455c0e0691dd2856f34b8bc191782818c1f1df8c2dcc0,9766,transpose,1.0,False,False,none,PASS,0.4017857015132904,0.31306522722707086,0.22282062424346805,0.19592629969577047,0.15942900160536055,0.1601111790429286,0.1692771559384596,0.1573078757049302,0.1580604326513395,0.15150276205110913,0.14656460718342146,0.14481236524927965,0.1405039101096861,0.13166765673005898,0.13144594817731559,0.13740457598729705,0.13628812955371927,0.14111342281103134,0.1454798303530822,0.1453247737069887,0.17325765115647584,0.2053869590983055,0.20502771414771814,0.2222823040687132,0.22084071210508682,0.2368850287102191,0.22892052164197096,0.25661498435922425,0.22719368908869697,0.2766368359797866,0.26233062143740327
p010,p010_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p010_neutral_front.mat",a323d750e31737a19d6f5ecd3e03890696adb90de3aabe7f81faceeddbb078ed,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p010_neutral_front.jpg",7b352a3d501bd6bf99e0013b9f89235ce1b70a1d8a382ae4df7078c7a1c9cfe1,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p010_neutral_front\left_cheek.npy,4beddadfd3542fe378739efefa1e734728e6907ca5c4e8a6d9d8766bae88eb93,12947,transpose,1.0,False,False,none,PASS,0.4196428656578064,0.35360144544983996,0.27104654163122177,0.24581212527732532,0.22743336670475855,0.2397757887345051,0.26756122996903287,0.26319605605689844,0.2638278838592214,0.2765601620118332,0.2916797364883337,0.29433798641932185,0.2919018783200613,0.26603517034257607,0.26077871544126197,0.29083970217482147,0.27697823309426894,0.27398320648353547,0.28894220529502945,0.3049032564893821,0.37666605447932966,0.4814706366194059,0.5226144174432648,0.5739907607926398,0.578567331335023,0.6423257553065014,0.6122927858053373,0.652911108766034,0.6237347194821155,0.6867168052754096,0.6737127300615384
p010,p010_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p010_neutral_front.mat",a323d750e31737a19d6f5ecd3e03890696adb90de3aabe7f81faceeddbb078ed,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p010_neutral_front.jpg",7b352a3d501bd6bf99e0013b9f89235ce1b70a1d8a382ae4df7078c7a1c9cfe1,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p010_neutral_front\right_cheek.npy,55ad12517761cb99757bc778c0fdf01d632b3343cbba55ecaad03258828d374b,12611,transpose,1.0,False,False,none,PASS,0.4464285671710968,0.35402455958796963,0.25719686783850193,0.22554890766821245,0.19109512702297593,0.19801844633684595,0.21169384574079686,0.20575288839876293,0.20968258872019874,0.20385520260595058,0.20131558750176737,0.20061638451690555,0.1948515703974607,0.18325416433407327,0.17908895285049198,0.19007633653714606,0.18955317495769464,0.19541510473936796,0.1960882923529823,0.20324631202369048,0.25802911463352984,0.314845055713306,0.3197657536583307,0.3495703606616871,0.3486616112883212,0.3707088792555169,0.3537814350633539,0.3999790832961114,0.35105601139048304,0.42910675041292734,0.4059620499736525
p011,p011_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p011_neutral_front.mat",050b9586ba542b075364bd95d130c503745b6b0f42faa9582c516fb0c5dd9228,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p011_neutral_front.jpg",662a7dba246e535422ceba3f51548353335a5d24ef48eceaf84e5b73b8c0e37f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p011_neutral_front\left_cheek.npy,91d98387e347c6f24c52bd10087ebe1dedf34c601bdf2037fd9e873e9d5f6787,11564,transpose,1.0,False,False,none,PASS,0.4553571343421936,0.41263419297342807,0.323390873381868,0.29516984689635706,0.2950384376896338,0.3067172506218867,0.34405259115675335,0.3383158474858874,0.3380213861047423,0.35751808121673534,0.37139987735241675,0.36938785407933494,0.36882054147351084,0.3432133046533892,0.3463716416696414,0.39694657938022715,0.36427928182953906,0.3611368746496737,0.3891423352562242,0.3990938791017271,0.451824544838189,0.5544832345055966,0.5923220946695551,0.6387361321810516,0.6380684475079761,0.7036689000543959,0.6682451042068323,0.708527700594459,0.6746749039280076,0.7377834181316985,0.7192412015917569
p011,p011_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p011_neutral_front.mat",050b9586ba542b075364bd95d130c503745b6b0f42faa9582c516fb0c5dd9228,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p011_neutral_front.jpg",662a7dba246e535422ceba3f51548353335a5d24ef48eceaf84e5b73b8c0e37f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p011_neutral_front\right_cheek.npy,0b7a8b92a66351fb7a2efb230c5457de9be124997729c4b0b57a93c94bebe9a6,14615,transpose,1.0,False,False,none,PASS,0.4732142984867096,0.42091068611034643,0.3192724697291851,0.2869193679371733,0.2739144247644276,0.2884466219478554,0.3140437636051274,0.3117638691303455,0.32173894340535014,0.32230786740314965,0.3235280586384306,0.32443035739436255,0.3210335639477222,0.31255754938777613,0.3129576806878731,0.3320610823367076,0.32814623612819105,0.3366930566262454,0.33997656910017326,0.3453661739512768,0.41970714693803757,0.5032883170133005,0.5088001189127453,0.558775916592964,0.5620821272138983,0.5909885511130142,0.5621915461239517,0.6338129453497459,0.5461129713122403,0.6602953909014104,0.615718186447225
p012,p012_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p012_neutral_front.mat",03c88ca8eb94e7454cf67f22c63a807ca6280bc8614d434641d5ed73b0937576,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p012_neutral_front.jpg",59ddebc145dcc1797c0bddb3ce766620a6c9b7d66790d56010dd70e53f14be11,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p012_neutral_front\left_cheek.npy,7f40e643c36d29e409c51e5ad21846ffdeca38f2603f95ade422d2ca18a2d0b8,13301,transpose,1.0,False,False,none,PASS,0.4375,0.38332938425287466,0.300557148642838,0.27432584429061535,0.25477691047396434,0.28087994514885395,0.31651901025276175,0.3125260668142573,0.3146039088666299,0.32531480723787487,0.34511513703239416,0.3495075352827399,0.34745007157590635,0.3230952078766336,0.32154385276436415,0.33511450899443673,0.3372419592929461,0.3357315883040428,0.35940240311231975,0.35939213723415264,0.4142453655217082,0.5097501008444851,0.5339148039556676,0.588184457857551,0.5929617247682017,0.6557247291217436,0.6244601145186301,0.6600043388565382,0.6339545114335579,0.6905037239181411,0.6780487897152057
p012,p012_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p012_neutral_front.mat",03c88ca8eb94e7454cf67f22c63a807ca6280bc8614d434641d5ed73b0937576,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p012_neutral_front.jpg",59ddebc145dcc1797c0bddb3ce766620a6c9b7d66790d56010dd70e53f14be11,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p012_neutral_front\right_cheek.npy,7926ca0fea40438eba0dc700b94cb1afbd838c0d2ae8d342fe4ddc5f401da567,14208,transpose,1.0,False,False,none,PASS,0.4464285671710968,0.35968326657985017,0.2636465188115835,0.23129121404087982,0.20086849532208362,0.2080644412159387,0.22469167848089455,0.217885589264597,0.22309123198128944,0.2173601611848639,0.21425821602497308,0.21342674986459542,0.20942379905619646,0.20087555023644654,0.20017030202285468,0.20916029797082558,0.2098349743929191,0.21643892338033766,0.2197803572151571,0.21996284282246847,0.2626174507493584,0.3094816967028038,0.3097414410269579,0.33972788774092066,0.34104161714479275,0.35787570204868757,0.3452229541353802,0.3893233689877178,0.3395152667903858,0.4135453915868297,0.3907859027377758
p013,p013_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p013_neutral_front.mat",c1ec3bc2b54fc76728c7bd4627d35037a7878086109e0f6e197170d8e40b871d,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p013_neutral_front.jpg",1f637ff0098f633d8c29ab4f43019f5182a7b7312f8fba7c42fa92c6c71c51c8,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p013_neutral_front\left_cheek.npy,04e6e5066b5f5929d301a4ab4ae2ca9b6327783e1e5174c47df31a8762a889ae,15065,transpose,1.0,False,False,none,PASS,0.4375,0.37995136760741843,0.29462748166406527,0.26709171931750575,0.24305683008356027,0.26711262040225847,0.29560038217709916,0.29079288041908313,0.29201731603592407,0.30093749950047766,0.31931353322329414,0.32733085731172196,0.3290259492359837,0.30600954121649515,0.30357614426282,0.31526717541675,0.32112748620857445,0.3188569820486009,0.3380667132503845,0.3428401577094746,0.4055059386242874,0.5051179450189807,0.5284160191267802,0.5820774942908429,0.587088763208385,0.6493038985493911,0.6190625125707783,0.6529702959013548,0.6268919792041743,0.6797280319641459,0.6666666867731692
p013,p013_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p013_neutral_front.mat",c1ec3bc2b54fc76728c7bd4627d35037a7878086109e0f6e197170d8e40b871d,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p013_neutral_front.jpg",1f637ff0098f633d8c29ab4f43019f5182a7b7312f8fba7c42fa92c6c71c51c8,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p013_neutral_front\right_cheek.npy,3831ff964c2e361552176802645ed5c8c897ae66eec802b01e8bac7b0de2c664,14556,transpose,1.0,False,False,none,PASS,0.4464285671710968,0.360780594033713,0.2626961190253496,0.22945635721418967,0.19421980921946158,0.19984456552322172,0.21218889555925102,0.20350335160640043,0.2055967106716423,0.19722413742269396,0.19449499572499462,0.19602393744343516,0.1926880741136756,0.18575389913915785,0.18293405249583117,0.18702289463952582,0.19323608107634982,0.1978350587305613,0.19840118787456973,0.1999738503237154,0.24426474522928743,0.28656498762305205,0.28646841865892725,0.3131701734518373,0.3146085666821392,0.32880911368073384,0.31805122609371494,0.3574571604885115,0.31156652502479254,0.37793472026100616,0.35772356382573633
p014,p014_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p014_neutral_front.mat",d1b74e401501f0f84f87ebd46666d4e25277c3d55685ba8f93bf809083b9ec2a,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p014_neutral_front.jpg",288fc498b8c1e7721467f5590fb62d0c203038f631eadb93127cf68509713754,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p014_neutral_front\left_cheek.npy,0c20309d9ac7ae240228fec54a79fea95ef7d0d3c454ff742009446ec4ee48f5,12424,transpose,1.0,False,False,none,PASS,0.3928571343421936,0.317540586916607,0.24196636397391558,0.21869769743523193,0.19068587856355634,0.1929954495783477,0.20568997167633896,0.19466504858741018,0.1901603924862627,0.19389544427406236,0.20039948088492565,0.2023686491118042,0.20210577915707972,0.19189859849623758,0.1976130179211104,0.22366411973361267,0.21278361238677945,0.21470622275955975,0.23847227588190023,0.23982105907492723,0.2684072877265038,0.3255116172615189,0.3476018409235593,0.3836500239993086,0.3911361694252946,0.4413037114494216,0.4296964288745855,0.4629573711238777,0.4514477850400169,0.5026365975074896,0.501897036815592
p014,p014_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p014_neutral_front.mat",d1b74e401501f0f84f87ebd46666d4e25277c3d55685ba8f93bf809083b9ec2a,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p014_neutral_front.jpg",288fc498b8c1e7721467f5590fb62d0c203038f631eadb93127cf68509713754,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p014_neutral_front\right_cheek.npy,d69e618108a369537bafbc18cfd876707ea63781ba074b79628ce803f6e0e42e,12555,transpose,1.0,False,False,none,PASS,0.4196428656578064,0.31906103174981126,0.22705265856347978,0.19848712237831023,0.15904961203632695,0.15554352250308057,0.15879675259111536,0.14590033971398952,0.14262411097362815,0.13319196167146918,0.12719248609572986,0.1255665178207721,0.12036587325529524,0.11566558525741044,0.11689759657993193,0.13053435084986376,0.123489440124672,0.12962718335620593,0.1373069079102862,0.13602606963168284,0.15381259180000484,0.17662003887718924,0.17753850495147105,0.1917557124461382,0.19164308930663765,0.20725039467569673,0.20421650101376088,0.23128128970995476,0.20638006464774605,0.2562818663492692,0.24661245932389875
p015,p015_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p015_neutral_front.mat",3d2d4aaae5706851fb2c770a183e80128bbc8d9cbd79b2230dd00124003b6d29,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p015_neutral_front.jpg",4a3fe62bce070448826aae81efe7f230c98efe8201931fcece267dadcd553a5e,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p015_neutral_front\left_cheek.npy,8cc83367a672ee388207224587d22960b3d7561e1d88c23df0de45af4101aac8,14409,transpose,1.0,False,False,none,PASS,0.4375,0.3753899903790625,0.2920930813997984,0.2665109441928166,0.2508735294226767,0.27207123409448286,0.30453237597271254,0.2990288381814139,0.30119526966831245,0.3135824562134104,0.33363870544815555,0.338751504880463,0.3384947294913161,0.31093823447594815,0.3099001708816047,0.326717555596602,0.3241314470171517,0.3227611556649208,0.34623964751705216,0.35275022731431704,0.4059429722232153,0.4959756531170001,0.5272239993980747,0.5771187350171658,0.5810252706755819,0.6408136465194048,0.6151141687799395,0.6390227082245019,0.6264203957861696,0.665631852942056,0.6596205831852444
p015,p015_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p015_neutral_front.mat",3d2d4aaae5706851fb2c770a183e80128bbc8d9cbd79b2230dd00124003b6d29,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p015_neutral_front.jpg",4a3fe62bce070448826aae81efe7f230c98efe8201931fcece267dadcd553a5e,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p015_neutral_front\right_cheek.npy,e46cc6f0e9351934bff9fc34622c43f2715cbcfca0e3074b3d7eb5f8eebddc0a,13567,transpose,1.0,False,False,none,PASS,0.4553571343421936,0.3641586106791692,0.26428011804819107,0.2337993832934444,0.20318464624165244,0.21041501185948164,0.2301372157088224,0.22330670436938505,0.22733717266907405,0.22307862062857708,0.22027148200330515,0.21940906278183547,0.21137526869472367,0.19912080001739696,0.19800875640602555,0.21068702630941516,0.20598613031474144,0.21272842801408842,0.21566296595426593,0.2188622027277063,0.26633173014806744,0.32057370592872303,0.3218005379839042,0.35010173665887123,0.34899615228636094,0.36825720346746493,0.35165321866838894,0.3950198594805556,0.3433692669804458,0.41678415183304196,0.39295393255238764
p017,p017_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p017_neutral_front.mat",19c48f4bdf130300dad4efe1eee811c398b152a6619d565d61eddff449eec3c1,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p017_neutral_front.jpg",3237107d8fb43494646f4d471666a6fa03f2537f3c61d8a9f2c96ba835f1700c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p017_neutral_front\left_cheek.npy,9aec6f10e363000e78a60b3043b3a36991ac6ffc433e5a07080cb906ce006d81,9441,transpose,1.0,False,False,none,PASS,0.4285714328289032,0.37091464483620484,0.2850098591297865,0.2568611784022323,0.23760602938847342,0.250801595033181,0.2820863973542487,0.2777381528505316,0.2770764649374371,0.2892051424923636,0.3055384812642359,0.31300984297749457,0.3144537382721069,0.29905521320231543,0.30510296766856015,0.3404580056396469,0.3240761321746106,0.32581009343266487,0.3544331959770375,0.35881021838491733,0.4133713488257058,0.512187490956137,0.5444093681458071,0.5966962930519912,0.6008047570643384,0.6674213680557628,0.6346876345471628,0.682105315165586,0.644552112795509,0.7170437162858434,0.6959349519128182
p017,p017_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p017_neutral_front.mat",19c48f4bdf130300dad4efe1eee811c398b152a6619d565d61eddff449eec3c1,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p017_neutral_front.jpg",3237107d8fb43494646f4d471666a6fa03f2537f3c61d8a9f2c96ba835f1700c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p017_neutral_front\right_cheek.npy,dafd800308630d6036088810e9af073d8bb1bb2382179b50aff5ecdcd304f616,9918,transpose,1.0,False,False,none,PASS,0.4553571343421936,0.37876800702451874,0.27982741221785545,0.24817511819696847,0.22273637085769593,0.23599008682515432,0.2561751081393595,0.2521082163293613,0.2592465496762486,0.2552292638428355,0.2571667584628585,0.26098254492242035,0.2596501104868647,0.2564148199511962,0.26320537462760285,0.27633586529911724,0.27857747163808,0.290664121392183,0.30021572780753836,0.301257553053631,0.3607165910469732,0.42984840820597014,0.4286980494755994,0.47155891983635456,0.4727282886051398,0.5017027932558875,0.4778792221138559,0.5422365707971863,0.47322710600956697,0.5770835220857862,0.5430894493579608
p018,p018_neutral_front,train,neutral,front,left_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p018_neutral_front.mat",cc44d10f2cc49ae4ccabdafb8a3587321e45be7e3967304bd5e6e4728a53d9b5,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p018_neutral_front.jpg",722f239acf598d086b17ff0a51cfbe098b3452cb52caa46e9aa987ee7d62638d,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p018_neutral_front\left_cheek.npy,4ebe6776a3258d91697d688060d4984ca6209ffc25a18127198b576498588a86,13403,transpose,1.0,False,False,none,PASS,0.3839285671710968,0.30664629233314145,0.23191829305142164,0.2085198168043405,0.18015371708199268,0.182815970266347,0.19370331035001698,0.18161030613865137,0.17777321983857064,0.18068592966491082,0.18620819755471985,0.18889352232548617,0.1897481007597719,0.17873183262619818,0.18193359282103927,0.20381680125682067,0.19491067683645724,0.195360261015594,0.21315773636943547,0.2167873546111494,0.2460126745006015,0.2987547768537411,0.32268977074411964,0.3548895800315677,0.3623962045292046,0.4077057412159206,0.399209723730948,0.4239297477484456,0.42125243992620653,0.45965766668155084,0.4634146386845259
p018,p018_neutral_front,train,neutral,front,right_cheek,KM2L-HF-v1,white_reference_normalized_reflectance,per_band_median_from_raw_hdf5_float64,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p018_neutral_front.mat",cc44d10f2cc49ae4ccabdafb8a3587321e45be7e3967304bd5e6e4728a53d9b5,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p018_neutral_front.jpg",722f239acf598d086b17ff0a51cfbe098b3452cb52caa46e9aa987ee7d62638d,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p018_neutral_front\right_cheek.npy,147880e59ecb11161b0e2ebc287501320fcf70fd1d4c629af2ad2ddb36659be5,13527,transpose,1.0,False,False,none,PASS,0.4196428656578064,0.3209186041394787,0.2303342940285802,0.2024871206061789,0.16257358861741977,0.16324369496896907,0.16925606662894666,0.15778742022575898,0.15703896215202917,0.14790494617244576,0.14419902784976557,0.1438153649837659,0.14049114139983487,0.13490931146958474,0.13766547178892097,0.14580152924416012,0.14774409235707253,0.1545517353224568,0.1607219015013328,0.15973868113195522,0.1854926531097547,0.21647834398368104,0.2154805582596282,0.23767843302698566,0.2404204005867996,0.2591610395550106,0.25348469530764817,0.2883548767721891,0.25767549977013005,0.3186064544405127,0.30677506311548086
